,val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,epochs,batch_size
0,0.9960833191871643,256,256,160,0.5,0.0008458403820081236,15,96
1,0.9959583282470703,192,256,256,0.7000000000000001,0.00044451511169648424,15,96
2,0.9959375262260437,32,128,256,0.7000000000000001,0.0004104894247276735,30,96
3,0.9958750009536743,32,128,256,0.7000000000000001,0.0004104894247276735,15,96
4,0.9958541393280029,160,128,128,0.6,0.00043496897339892997,30,96
5,0.9958541393280029,192,128,256,0.6,0.00012575252496942966,30,96
6,0.9958333373069763,224,224,256,0.30000000000000004,0.000250386414036655,30,96
7,0.9958333373069763,128,224,224,0.6,0.0009873729116060548,30,96
8,0.9957708120346069,128,256,192,0.4,0.0008887474360333787,15,96
9,0.9957083463668823,64,160,224,0.8,0.0008059008340409096,30,96
10,0.9956874847412109,224,160,224,0.8,0.0002255275563378355,30,96
11,0.9956874847412109,192,128,256,0.5,0.0002946172832313487,30,96
12,0.9956874847412109,128,224,224,0.6,0.0009873729116060548,15,96
13,0.9956874847412109,192,256,256,0.7000000000000001,0.00044451511169648424,30,96
14,0.9956874847412109,32,256,224,0.4,0.0006773981501812385,15,96
15,0.9956666827201843,160,128,128,0.6,0.00043496897339892997,15,96
16,0.9956666827201843,160,128,128,0.6,0.00043496897339892997,8,96
17,0.9956666827201843,256,128,256,0.30000000000000004,0.0004660994711876143,15,96
18,0.9956666827201843,160,256,128,0.7000000000000001,0.0006415570790457942,15,96
19,0.9956666827201843,160,160,64,0.5,0.00018807614889519808,30,96
20,0.9956666827201843,160,160,192,0.4,0.0008973681703772068,30,96
21,0.9956666827201843,32,256,224,0.4,0.0006773981501812385,30,96
22,0.9956666827201843,192,96,96,0.4,0.000592678252157517,30,96
23,0.9956458210945129,160,96,192,0.7000000000000001,0.00035661181689187083,15,96
24,0.9956458210945129,128,224,160,0.4,0.0004816477845245377,15,96
25,0.9956458210945129,192,192,160,0.2,0.0003126665514746858,8,96
26,0.9956458210945129,256,192,64,0.5,0.0006402236858833203,30,96
27,0.9956458210945129,128,160,96,0.1,0.00020566484222073238,30,96
28,0.9956250190734863,128,224,160,0.4,0.0004816477845245377,30,96
29,0.9956250190734863,192,160,256,0.5,0.0009898183759494818,30,96
30,0.9956250190734863,256,256,160,0.5,0.0008458403820081236,30,96
31,0.9956250190734863,224,96,160,0.2,0.00048359602686260045,30,96
32,0.9955833554267883,160,256,128,0.7000000000000001,0.0006415570790457942,30,96
33,0.9955833554267883,64,160,224,0.8,0.0008059008340409096,15,96
34,0.9955833554267883,192,96,96,0.4,0.000592678252157517,15,96
35,0.9955624938011169,64,256,128,0.30000000000000004,0.00022430710093986566,30,96
36,0.9955624938011169,224,32,256,0.4,0.0004136334652968616,30,96
37,0.9955416917800903,160,96,192,0.7000000000000001,0.00035661181689187083,30,96
38,0.9955416917800903,224,224,256,0.30000000000000004,0.000250386414036655,15,96
39,0.995520830154419,256,224,224,0.30000000000000004,0.00034875569121428835,15,96
40,0.9955000281333923,64,32,224,0.4,0.0003479802245651623,15,96
41,0.9955000281333923,96,224,64,0.30000000000000004,0.0011188068573940516,15,96
42,0.9955000281333923,128,224,160,0.30000000000000004,0.000916072694709255,15,96
43,0.995479166507721,32,128,256,0.7000000000000001,0.0004104894247276735,8,96
44,0.995479166507721,224,224,256,0.30000000000000004,0.000250386414036655,8,96
45,0.995479166507721,64,32,224,0.4,0.0003479802245651623,30,96
46,0.995479166507721,160,224,192,0.7000000000000001,0.00011119654026749021,30,96
47,0.995479166507721,64,224,224,0.7000000000000001,0.001191702765239906,15,96
48,0.9954583048820496,64,256,128,0.30000000000000004,0.00022430710093986566,15,96
49,0.9954583048820496,192,256,256,0.7000000000000001,0.00044451511169648424,8,96
50,0.9954583048820496,192,160,256,0.4,0.0008365138019680478,8,96
51,0.9954583048820496,128,224,224,0.6,0.0009873729116060548,8,96
52,0.9954583048820496,64,224,224,0.7000000000000001,0.001191702765239906,30,96
53,0.995437502861023,256,128,256,0.30000000000000004,0.0004660994711876143,30,96
54,0.995437502861023,192,192,160,0.2,0.0003126665514746858,15,96
55,0.995437502861023,160,96,160,0.2,0.0001279950305362832,30,96
56,0.995437502861023,64,160,192,0.30000000000000004,0.00013945206821962445,30,96
57,0.9954166412353516,224,32,256,0.4,0.0004136334652968616,15,96
58,0.9954166412353516,64,192,96,0.8,0.00026171215043751264,30,96
59,0.9954166412353516,64,96,192,0.30000000000000004,0.00021906941611631712,30,96
60,0.9954166412353516,192,160,256,0.2,0.0007425894066139745,30,96
