,val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,epochs,batch_size
0,0.9959999918937683,224,160,192,0.6,0.00027827185198563305,15,64
1,0.9959166646003723,96,256,128,0.5,0.00014923015826065253,15,64
2,0.9958958625793457,192,160,192,0.6,0.00020267432602264407,30,64
3,0.9958750009536743,64,128,256,0.4,0.0009565242566984132,15,64
4,0.9958750009536743,128,224,224,0.6,0.0004295489238381081,15,64
5,0.9958333373069763,128,224,256,0.6,0.0005717115688395055,30,64
6,0.9958333373069763,224,160,224,0.8,0.0001419329350699536,30,64
7,0.9958124756813049,96,96,128,0.6,0.000375632880650998,30,64
8,0.9958124756813049,96,64,256,0.6,0.0005382592399932436,30,64
9,0.9958124756813049,256,160,224,0.4,0.00015833974503770003,30,64
10,0.9957916736602783,32,128,256,0.4,0.0008188505330283603,15,64
11,0.9957708120346069,32,128,256,0.4,0.0008188505330283603,8,64
12,0.9957708120346069,256,192,160,0.8,0.00029353406048993904,15,64
13,0.9957500100135803,128,224,160,0.4,0.00011946285724625006,30,64
14,0.9957083463668823,32,64,256,0.5,0.0008510823262279981,30,64
15,0.9957083463668823,96,64,256,0.6,0.0005382592399932436,15,64
16,0.9956874847412109,128,224,224,0.30000000000000004,0.0006117391285246738,8,64
17,0.9956874847412109,96,256,128,0.5,0.00014923015826065253,30,64
18,0.9956874847412109,64,160,160,0.30000000000000004,0.0001792012996707606,15,64
19,0.9956874847412109,64,160,160,0.30000000000000004,0.0001792012996707606,30,64
20,0.9956874847412109,224,256,224,0.30000000000000004,0.0003690433999352101,30,64
21,0.9956666827201843,32,160,160,0.5,0.00018825333795796867,30,64
22,0.9956458210945129,160,192,128,0.2,0.0004620103367161398,30,64
23,0.9956458210945129,128,224,224,0.6,0.0004295489238381081,30,64
24,0.9956250190734863,192,96,128,0.7000000000000001,0.00045789721362173106,30,64
25,0.9956041574478149,32,64,256,0.5,0.0008510823262279981,15,64
26,0.9956041574478149,128,224,160,0.4,0.00011946285724625006,15,64
27,0.9956041574478149,256,256,128,0.2,0.00026817498843765647,15,64
28,0.9955833554267883,256,192,256,0.5,0.0006633330956982438,30,64
29,0.9955833554267883,160,160,224,0.2,0.0006083241489157962,4,64
30,0.9955624938011169,64,128,256,0.4,0.0009565242566984132,8,64
31,0.9955624938011169,192,96,128,0.7000000000000001,0.00045789721362173106,15,64
32,0.9955624938011169,32,96,256,0.7000000000000001,0.0007487917450008943,15,64
33,0.9955624938011169,256,160,256,0.30000000000000004,0.0008044695963004344,15,64
34,0.9955624938011169,192,160,192,0.6,0.00020267432602264407,15,64
35,0.9955416917800903,256,64,224,0.7000000000000001,0.000684513248849381,15,64
36,0.9955416917800903,256,160,160,0.4,0.000808146680617125,30,64
37,0.9955416917800903,160,192,128,0.2,0.0004620103367161398,15,64
