,trial_id,mean_val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,batch_size
0,0457,0.9961249828338623,128,160,224,0.6,0.00025578735394703227,224
1,0083,0.9960625171661377,64,224,224,0.7000000000000001,0.00039890781256546396,224
2,0272,0.9960625171661377,160,224,192,0.6,0.000327269998772879,224
3,0271,0.9960625171661377,96,256,224,0.6,0.00030827735481384847,224
4,0407,0.9960208535194397,256,256,192,0.4,0.0003061961194384733,224
5,0267,0.9959999918937683,192,256,192,0.4,0.00032747642598351744,224
6,0038,0.9958958625793457,192,192,192,0.7000000000000001,0.000989217786254881,224
7,0151,0.9958750009536743,256,192,256,0.4,0.0004988935332981495,224
8,0445,0.9958750009536743,32,64,224,0.4,0.0007968497437462848,224
9,0071,0.9958333373069763,128,256,256,0.6,0.0018516864311851355,224
10,0430,0.9958124756813049,128,96,128,0.6,0.0007952701184972202,224
11,0154,0.9957916736602783,192,96,224,0.6,0.0010314280897923724,224
12,0404,0.9957916736602783,224,128,192,0.7000000000000001,0.0015009509278527317,224
13,0314,0.9957500100135803,192,96,256,0.30000000000000004,0.0008259900546842376,224
14,0242,0.9957500100135803,128,256,160,0.30000000000000004,0.0004778200802044657,224
15,0266,0.9957500100135803,192,256,192,0.4,0.00032747642598351744,224
16,0337,0.9957291483879089,192,224,192,0.5,0.0004415565393820781,224
17,0451,0.9957291483879089,32,64,224,0.4,0.0007968497437462848,224
18,0082,0.9957083463668823,64,224,224,0.7000000000000001,0.00039890781256546396,224
19,0428,0.9957083463668823,224,160,160,0.6,0.001808505727398475,224
20,0311,0.9956874847412109,192,96,256,0.30000000000000004,0.0008259900546842376,224
21,0153,0.9956666827201843,256,192,256,0.4,0.0004988935332981495,224
22,0166,0.9956666827201843,224,64,256,0.8,0.000582968539368285,224
23,0403,0.9956666827201843,256,256,192,0.4,0.0003061961194384733,224
24,0406,0.9956666827201843,224,128,192,0.7000000000000001,0.0015009509278527317,224
25,0075,0.9956458210945129,128,256,256,0.6,0.0018516864311851355,224
26,0061,0.9956250190734863,64,256,192,0.8,0.0008334295734522584,224
27,0439,0.9956250190734863,64,96,160,0.6,0.0004511920348877416,224
28,0452,0.9956250190734863,256,256,256,0.6,0.0011882296480421079,224
29,0150,0.9956041574478149,192,96,224,0.6,0.0010314280897923724,224
30,0223,0.9956041574478149,192,96,256,0.5,0.0021971656107059785,224
31,0259,0.9956041574478149,160,256,256,0.9,0.0004147014701918324,224
32,0446,0.9956041574478149,256,256,256,0.6,0.0011882296480421079,224
33,0035,0.9955833554267883,192,192,192,0.7000000000000001,0.000989217786254881,224
34,0163,0.9955833554267883,160,224,96,0.5,0.0008414829567986681,224
35,0032,0.9955624938011169,192,192,192,0.7000000000000001,0.000989217786254881,224
36,0335,0.9955624938011169,192,224,192,0.5,0.0004415565393820781,224
37,0030,0.9955416917800903,160,256,224,0.30000000000000004,0.0007514186698392906,224
38,0245,0.9955416917800903,128,256,160,0.30000000000000004,0.0004778200802044657,224
39,0220,0.995520830154419,256,224,224,0.8,0.0010101075914045136,224
40,0058,0.995520830154419,64,256,192,0.8,0.0008334295734522584,224
41,0178,0.995520830154419,160,96,160,0.8,0.0005708505552507687,224
42,0222,0.995520830154419,256,224,224,0.8,0.0010101075914045136,224
43,0315,0.995520830154419,224,192,128,0.2,0.00036999076091727033,224
44,0168,0.9955000281333923,160,224,96,0.5,0.0008414829567986681,224
45,0236,0.9955000281333923,128,256,160,0.30000000000000004,0.0004778200802044657,224
46,0084,0.995479166507721,256,192,256,0.2,0.0004900688590401333,224
47,0146,0.9954583048820496,192,96,224,0.6,0.0010314280897923724,224
48,0152,0.9954583048820496,32,96,192,0.4,0.002104854217588265,224
49,0313,0.9954583048820496,224,192,128,0.2,0.00036999076091727033,224
50,0268,0.995437502861023,256,96,192,0.8,0.00119647438591341,224
51,0312,0.995437502861023,64,224,128,0.2,0.0003003919158279524,224
52,0334,0.995437502861023,256,192,160,0.30000000000000004,0.00047590319258532097,224
53,0429,0.995437502861023,224,160,160,0.6,0.001808505727398475,224
54,0021,0.9954166412353516,160,256,224,0.30000000000000004,0.0007514186698392906,224
55,0167,0.9954166412353516,224,64,256,0.8,0.000582968539368285,224
56,0219,0.9954166412353516,192,96,256,0.5,0.0021971656107059785,224
57,0405,0.9954166412353516,32,256,192,0.5,0.0018141617185660284,224
58,0037,0.995395839214325,192,224,192,0.1,0.0004957077012922462,224
59,0131,0.995395839214325,32,32,192,0.5,0.0010652263558056446,224
60,0144,0.995395839214325,256,192,256,0.4,0.0004988935332981495,224
61,0169,0.995395839214325,32,160,160,0.5,0.001592797574789083,224
62,0306,0.995395839214325,192,96,256,0.30000000000000004,0.0008259900546842376,224
63,0426,0.995395839214325,128,96,128,0.6,0.0007952701184972202,224
64,0065,0.9953749775886536,128,256,256,0.6,0.0018516864311851355,224
65,0089,0.9953749775886536,128,64,256,0.9,0.0006062059208157351,224
66,0338,0.9953749775886536,256,192,160,0.30000000000000004,0.00047590319258532097,224
67,0036,0.995354175567627,160,256,224,0.30000000000000004,0.0007514186698392906,224
68,0275,0.995354175567627,256,64,192,0.6,0.00013521425127519483,224
69,0366,0.995354175567627,224,192,192,0.2,0.0012198175395800846,224
70,0401,0.995354175567627,256,256,192,0.4,0.0003061961194384733,224
71,0458,0.995354175567627,96,224,128,0.7000000000000001,0.00015620500804610838,224
72,0177,0.9953333139419556,160,128,192,0.9,0.00025612335748235267,224
73,0456,0.9953333139419556,32,256,192,0.7000000000000001,0.0014030532430329746,224
74,0246,0.995312511920929,64,224,224,0.2,0.00019367160344936564,224
75,0255,0.995312511920929,160,256,256,0.9,0.0004147014701918324,224
76,0260,0.995312511920929,256,160,192,0.2,0.00012474964863605313,224
77,0360,0.995312511920929,160,128,192,0.30000000000000004,0.002162755460808097,224
78,0443,0.995312511920929,64,96,160,0.6,0.0004511920348877416,224
79,0039,0.9952916502952576,192,224,192,0.1,0.0004957077012922462,224
80,0062,0.9952916502952576,160,224,160,0.8,0.0011567819399700755,224
81,0055,0.9952916502952576,64,256,192,0.8,0.0008334295734522584,224
82,0164,0.9952916502952576,192,256,160,0.4,0.0002470617950869425,224
83,0174,0.9952916502952576,192,160,128,0.7000000000000001,0.002082550710767042,224
84,0175,0.9952916502952576,32,160,160,0.5,0.001592797574789083,224
85,0359,0.9952916502952576,192,64,64,0.5,0.0005777535037556758,224
86,0398,0.9952916502952576,224,128,192,0.7000000000000001,0.0015009509278527317,224
87,0459,0.9952916502952576,128,160,128,0.4,0.0029973497945481892,224
88,0031,0.995270848274231,192,224,192,0.1,0.0004957077012922462,224
89,0077,0.9952499866485596,256,192,256,0.2,0.0004900688590401333,224
90,0261,0.9952499866485596,256,96,192,0.8,0.00119647438591341,224
91,0128,0.995229184627533,32,128,160,0.2,0.0013917854917016644,224
92,0130,0.995229184627533,32,128,160,0.2,0.0013917854917016644,224
93,0243,0.995229184627533,64,224,224,0.2,0.00019367160344936564,224
94,0221,0.995229184627533,128,128,256,0.1,0.0004808544647004281,224
95,0155,0.9952083230018616,160,224,96,0.5,0.0008414829567986681,224
96,0427,0.9952083230018616,160,128,96,0.1,0.0005026453831067469,224
97,0269,0.995187520980835,96,64,160,0.5,0.004098638142173078,224
98,0309,0.995187520980835,64,224,128,0.2,0.0003003919158279524,224
99,0399,0.995187520980835,32,256,192,0.5,0.0018141617185660284,224
100,0265,0.9951666593551636,96,64,160,0.5,0.004098638142173078,224
101,0088,0.995145857334137,32,256,96,0.6,0.00024158687551272578,224
102,0181,0.995145857334137,224,64,128,0.2,0.000972451322511578,224
103,0308,0.995145857334137,224,192,128,0.2,0.00036999076091727033,224
104,0072,0.9951249957084656,224,96,128,0.1,0.0004884141846074612,224
105,0176,0.9951249957084656,192,160,128,0.7000000000000001,0.002082550710767042,224
106,0422,0.9951249957084656,128,96,128,0.6,0.0007952701184972202,224
107,0145,0.995104193687439,32,96,192,0.4,0.002104854217588265,224
108,0076,0.9950833320617676,224,96,128,0.1,0.0004884141846074612,224
109,0330,0.9950833320617676,256,192,160,0.30000000000000004,0.00047590319258532097,224
110,0258,0.9950833320617676,256,160,192,0.2,0.00012474964863605313,224
111,0307,0.9950833320617676,128,256,192,0.8,0.0005716024863895304,224
112,0122,0.9950624704360962,256,128,192,0.1,0.0019513235178244249,224
113,0218,0.9950624704360962,192,96,256,0.5,0.0021971656107059785,224
114,0348,0.9950624704360962,160,128,64,0.4,0.002520316346228181,224
115,0165,0.9950416684150696,32,32,128,0.4,0.002297637366864227,224
116,0424,0.9950416684150696,160,128,96,0.1,0.0005026453831067469,224
117,0060,0.9950000047683716,160,224,160,0.8,0.0011567819399700755,224
118,0214,0.9949791431427002,256,224,224,0.8,0.0010101075914045136,224
119,0124,0.9949583411216736,32,128,160,0.2,0.0013917854917016644,224
120,0129,0.9949583411216736,32,32,192,0.5,0.0010652263558056446,224
121,0244,0.9949583411216736,32,160,224,0.30000000000000004,0.0004442210821656491,224
122,0455,0.9949374794960022,256,96,192,0.1,0.0010699716949583299,224
123,0059,0.9949166774749756,128,128,192,0.6,0.003415655222147983,224
124,0361,0.9949166774749756,64,32,160,0.6,0.0029176194367445552,224
125,0126,0.9948958158493042,32,32,192,0.5,0.0010652263558056446,224
126,0440,0.9948958158493042,160,160,96,0.7000000000000001,0.0024860006382785064,224
127,0215,0.9948750138282776,128,128,256,0.1,0.0004808544647004281,224
128,0320,0.9948750138282776,256,160,192,0.4,0.0015289905806123777,224
129,0091,0.9948541522026062,32,64,64,0.6,0.0007810632511405805,224
130,0125,0.9948541522026062,192,32,96,0.2,0.002846001376972815,224
131,0127,0.9948541522026062,256,128,192,0.1,0.0019513235178244249,224
132,0264,0.9948541522026062,224,32,224,0.4,0.00022238343981901095,224
133,0420,0.9948541522026062,224,160,160,0.6,0.001808505727398475,224
134,0444,0.9948541522026062,160,160,96,0.7000000000000001,0.0024860006382785064,224
135,0274,0.9948333501815796,256,224,256,0.1,0.00051155871543472,224
136,0273,0.9948333501815796,160,160,256,0.9,0.0013890478505742417,224
137,0336,0.9948333501815796,32,32,192,0.30000000000000004,0.0016740809594745873,224
138,0216,0.9948333501815796,224,256,96,0.1,0.0009806735927661786,224
139,0052,0.9948124885559082,128,128,192,0.6,0.003415655222147983,224
140,0114,0.9947916865348816,256,128,192,0.1,0.0019513235178244249,224
141,0239,0.9947916865348816,64,224,224,0.2,0.00019367160344936564,224
142,0310,0.9947916865348816,64,224,160,0.30000000000000004,0.0003127768409735319,224
143,0357,0.9947916865348816,192,64,64,0.5,0.0005777535037556758,224
144,0123,0.9947708249092102,160,96,256,0.2,0.0015393725858397454,224
145,0074,0.9947708249092102,64,128,160,0.4,0.005818401449418435,224
146,0331,0.9947708249092102,192,224,192,0.5,0.0004415565393820781,224
147,0161,0.9947500228881836,192,256,160,0.4,0.0002470617950869425,224
148,0354,0.9947500228881836,160,128,192,0.30000000000000004,0.002162755460808097,224
149,0431,0.9947500228881836,64,96,160,0.6,0.0004511920348877416,224
150,0237,0.9947083592414856,32,160,224,0.30000000000000004,0.0004442210821656491,224
151,0238,0.9947083592414856,96,32,224,0.7000000000000001,0.0014159013664792421,224
152,0332,0.9947083592414856,32,32,192,0.30000000000000004,0.0016740809594745873,224
153,0441,0.9947083592414856,32,160,128,0.1,0.0039246903520638475,224
154,0328,0.9946874976158142,256,160,192,0.4,0.0015289905806123777,224
155,0364,0.9946874976158142,256,160,160,0.4,0.00029119904779670704,224
156,0140,0.9946666955947876,256,192,256,0.4,0.0004988935332981495,224
157,0327,0.9946666955947876,64,224,128,0.1,0.0019361428090391482,224
158,0353,0.9946666955947876,64,32,160,0.6,0.0029176194367445552,224
159,0142,0.9946458339691162,32,96,192,0.4,0.002104854217588265,224
160,0147,0.9946458339691162,128,160,64,0.6,0.0016431536744526529,224
161,0208,0.9946458339691162,256,224,224,0.8,0.0010101075914045136,224
162,0351,0.9946458339691162,160,128,64,0.4,0.002520316346228181,224
163,0449,0.9946458339691162,32,224,256,0.1,0.0030991492861423215,224
164,0454,0.9946458339691162,64,128,64,0.1,0.001703295371026577,224
165,0020,0.9946249723434448,192,224,192,0.1,0.0004957077012922462,224
166,0070,0.9946249723434448,224,96,128,0.1,0.0004884141846074612,224
167,0297,0.9946249723434448,192,96,256,0.30000000000000004,0.0008259900546842376,224
168,0435,0.9946249723434448,160,160,96,0.7000000000000001,0.0024860006382785064,224
169,0080,0.9946041703224182,160,256,64,0.30000000000000004,0.00374755979723867,224
170,0160,0.9946041703224182,32,32,128,0.4,0.002297637366864227,224
171,0179,0.9946041703224182,96,128,128,0.9,0.0010483453984810058,224
172,0329,0.9946041703224182,64,224,128,0.1,0.0019361428090391482,224
173,0400,0.9946041703224182,160,128,192,0.7000000000000001,0.0021726762931534105,224
174,0024,0.9945833086967468,192,192,192,0.7000000000000001,0.000989217786254881,224
175,0085,0.9945625066757202,160,256,64,0.30000000000000004,0.00374755979723867,224
176,0333,0.9945625066757202,192,96,64,0.6,0.0012776503660968082,224
177,0112,0.9945416450500488,160,96,256,0.2,0.0015393725858397454,224
178,0248,0.9945208430290222,160,256,256,0.9,0.0004147014701918324,224
179,0349,0.9945208430290222,160,160,224,0.5,0.004213437762323442,224
180,0442,0.9945208430290222,160,32,128,0.8,0.000788859060718897,224
