,val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,epochs,batch_size
0,0.9960416555404663,192,96,192,0.6,0.0006820148289798281,15,160
1,0.9960416555404663,160,96,224,0.5,0.00028808157361745815,30,160
2,0.9959375262260437,224,256,160,0.4,0.0002726004495711467,30,160
3,0.9959166646003723,160,96,224,0.5,0.00028808157361745815,15,160
4,0.9958958625793457,192,192,256,0.7000000000000001,0.00017155151147616143,15,160
5,0.9958750009536743,64,256,224,0.5,0.001143658575772979,30,160
6,0.9958750009536743,256,160,256,0.5,0.0006529927317508998,8,160
7,0.9958750009536743,32,224,160,0.6,0.0005061117544320517,30,160
8,0.9958541393280029,192,128,160,0.8,0.0003584911744295724,30,160
9,0.9958541393280029,160,64,192,0.6,0.0004321822819022588,30,160
10,0.9958541393280029,160,224,160,0.4,0.00040185289214048157,15,160
11,0.9958333373069763,256,160,256,0.5,0.0006529927317508998,30,160
12,0.9958124756813049,192,96,192,0.6,0.0006820148289798281,30,160
13,0.9958124756813049,160,64,224,0.7000000000000001,0.0003050774916361882,30,160
14,0.9957916736602783,192,224,192,0.6,0.0002021868436609202,30,160
15,0.9957916736602783,128,128,256,0.4,0.0005355035267411966,30,160
16,0.9957916736602783,32,224,160,0.6,0.0005061117544320517,15,160
17,0.9957708120346069,128,64,224,0.6,0.0009895249588496025,30,160
18,0.9957291483879089,96,160,224,0.4,0.00036370716699464734,30,160
19,0.9957291483879089,192,96,192,0.6,0.0006820148289798281,8,160
20,0.9957291483879089,96,128,256,0.8,0.0006358745983798522,30,160
21,0.9957291483879089,160,256,192,0.6,0.0004084474641750581,30,160
22,0.9957291483879089,160,224,160,0.4,0.00040185289214048157,30,160
23,0.9957083463668823,64,192,192,0.5,0.0004421705791459621,30,160
24,0.9957083463668823,64,192,192,0.5,0.0004421705791459621,15,160
25,0.9956874847412109,224,256,160,0.4,0.0002726004495711467,15,160
26,0.9956874847412109,128,256,192,0.8,0.0007905622659491709,30,160
27,0.9956666827201843,96,160,224,0.4,0.00036370716699464734,15,160
28,0.9956666827201843,128,128,256,0.4,0.0005355035267411966,15,160
29,0.9956666827201843,256,160,256,0.5,0.0006529927317508998,15,160
30,0.9956458210945129,224,32,192,0.5,0.000682955108726642,15,160
31,0.9956458210945129,192,192,256,0.7000000000000001,0.00017155151147616143,30,160
32,0.9956458210945129,32,96,256,0.7000000000000001,0.0010864325520939595,30,160
33,0.9956041574478149,192,128,160,0.8,0.0003584911744295724,15,160
34,0.9956041574478149,64,224,128,0.4,0.00045978792136659865,30,160
35,0.9956041574478149,224,224,224,0.5,0.0009878314341240696,30,160
36,0.9956041574478149,128,256,192,0.8,0.0007905622659491709,15,160
37,0.9956041574478149,64,128,224,0.4,0.0015444781741564596,30,160
38,0.9955833554267883,64,224,128,0.4,0.00045978792136659865,15,160
39,0.9955624938011169,256,128,192,0.5,0.0011466013001199728,30,160
40,0.9955416917800903,32,224,160,0.8,0.0006447895604701137,30,160
41,0.995520830154419,160,128,160,0.30000000000000004,0.000602836972293706,8,160
42,0.995520830154419,160,128,128,0.7000000000000001,0.00041350733778281124,30,160
43,0.995520830154419,128,64,224,0.6,0.0009895249588496025,15,160
44,0.995520830154419,224,224,224,0.5,0.0009878314341240696,15,160
45,0.995520830154419,224,224,224,0.5,0.0009878314341240696,8,160
46,0.9955000281333923,32,256,224,0.4,0.00012272497908151855,30,160
47,0.9955000281333923,64,160,128,0.5,0.0001545783809235739,30,160
48,0.9955000281333923,128,256,128,0.30000000000000004,0.0001913706454695583,15,160
49,0.995479166507721,256,256,224,0.2,0.00015996109792129216,30,160
50,0.995479166507721,256,160,128,0.5,0.0006236776945025639,30,160
51,0.995479166507721,192,256,64,0.1,0.00045082686534562007,8,160
52,0.995479166507721,32,96,256,0.7000000000000001,0.0010864325520939595,15,160
53,0.9954583048820496,224,32,192,0.5,0.000682955108726642,30,160
54,0.9954583048820496,192,224,192,0.6,0.0002021868436609202,15,160
55,0.9954583048820496,160,224,160,0.4,0.00040185289214048157,8,160
56,0.9954583048820496,64,192,192,0.5,0.0004421705791459621,8,160
57,0.9954583048820496,160,64,224,0.7000000000000001,0.0003050774916361882,15,160
58,0.995437502861023,160,128,160,0.30000000000000004,0.000602836972293706,15,160
59,0.995437502861023,128,128,256,0.4,0.0005355035267411966,8,160
60,0.995437502861023,32,224,160,0.8,0.0006447895604701137,15,160
61,0.995437502861023,32,224,160,0.6,0.0005061117544320517,8,160
62,0.995437502861023,192,160,128,0.4,0.00017953551141880843,30,160
63,0.995437502861023,128,256,128,0.30000000000000004,0.0001913706454695583,30,160
64,0.9954166412353516,256,256,224,0.2,0.00015996109792129216,15,160
65,0.995395839214325,96,128,256,0.8,0.0006358745983798522,15,160
66,0.995395839214325,160,64,192,0.6,0.0004321822819022588,15,160
67,0.9953749775886536,96,160,224,0.1,0.0011467157763922038,30,160
68,0.9953749775886536,32,96,224,0.8,0.0008212513916942193,15,160
69,0.9953749775886536,160,224,128,0.2,0.00027017485116976497,15,160
70,0.9953749775886536,64,224,192,0.8,0.0016449455815027297,15,160
71,0.9953749775886536,224,224,96,0.5,0.00040471994649795174,30,160
72,0.995354175567627,192,32,256,0.30000000000000004,0.0010176040617332672,15,160
73,0.995354175567627,32,96,64,0.7000000000000001,0.0005635234157137897,30,160
74,0.9953333139419556,256,128,192,0.5,0.0011466013001199728,15,160
75,0.9953333139419556,32,160,160,0.5,0.00036333258456872156,15,160
76,0.9953333139419556,128,224,256,0.7000000000000001,0.001968669285522499,8,160
77,0.995312511920929,64,224,128,0.4,0.00045978792136659865,8,160
78,0.995312511920929,64,224,192,0.8,0.0016449455815027297,30,160
79,0.995312511920929,128,224,256,0.7000000000000001,0.001968669285522499,15,160
80,0.995312511920929,224,256,160,0.4,0.0002726004495711467,8,160
81,0.9952916502952576,128,128,256,0.5,0.002117796522475039,15,160
82,0.9952916502952576,160,160,224,0.2,0.0017224708407553916,15,160
83,0.9952916502952576,224,224,96,0.5,0.00040471994649795174,15,160
84,0.995270848274231,160,256,64,0.2,0.000870589924664388,15,160
85,0.995270848274231,32,160,96,0.30000000000000004,0.0003916113862868695,30,160
86,0.9952499866485596,96,128,256,0.8,0.0006358745983798522,8,160
87,0.9952499866485596,160,224,128,0.2,0.00027017485116976497,30,160
88,0.9952499866485596,64,128,224,0.4,0.0015444781741564596,15,160
89,0.995229184627533,160,64,224,0.6,0.0014554076458947348,15,160
90,0.995229184627533,128,224,256,0.7000000000000001,0.001968669285522499,30,160
91,0.995229184627533,224,128,128,0.4,0.0011034007829890296,15,160
92,0.995229184627533,160,160,224,0.2,0.0017224708407553916,30,160
93,0.9952083230018616,192,256,256,0.2,0.0005691214031067918,8,160
94,0.9952083230018616,192,192,256,0.2,0.0011674312709210404,15,160
95,0.9952083230018616,160,128,96,0.7000000000000001,0.0005555969511494913,15,160
96,0.995187520980835,96,160,224,0.4,0.00036370716699464734,8,160
97,0.995187520980835,192,32,128,0.6,0.0012625167450314107,30,160
98,0.995187520980835,192,192,256,0.2,0.0011674312709210404,8,160
99,0.995187520980835,128,192,64,0.1,0.000686235998741226,15,160
100,0.995187520980835,224,128,128,0.4,0.0011034007829890296,30,160
101,0.995187520980835,128,192,96,0.7000000000000001,0.00011394797414000373,30,160
102,0.995187520980835,160,160,224,0.2,0.0017224708407553916,8,160
103,0.9951666593551636,32,224,160,0.7000000000000001,0.0011065804508790808,15,160
104,0.9951666593551636,32,224,160,0.7000000000000001,0.0011065804508790808,30,160
105,0.9951666593551636,160,96,192,0.8,0.0009196308750140528,30,160
106,0.9951666593551636,160,64,192,0.8,0.0007506269481542165,15,160
107,0.9951666593551636,192,256,64,0.1,0.00045082686534562007,15,160
108,0.9951666593551636,224,224,96,0.5,0.00040471994649795174,8,160
109,0.995145857334137,64,256,256,0.1,0.0006942547445906352,8,160
110,0.995145857334137,32,224,160,0.5,0.0028665617053678385,15,160
111,0.995145857334137,160,192,128,0.2,0.0004257366459711041,30,160
112,0.995145857334137,128,224,64,0.5,0.0007909444466098171,30,160
113,0.995145857334137,256,224,192,0.2,0.0007012808350283111,15,160
114,0.9951249957084656,128,192,64,0.1,0.000686235998741226,30,160
115,0.9951249957084656,64,256,256,0.1,0.0006942547445906352,15,160
116,0.9951249957084656,192,160,160,0.8,0.0014505782975686376,15,160
117,0.9951249957084656,224,256,224,0.7000000000000001,0.002582395034017547,30,160
118,0.995104193687439,256,128,192,0.5,0.0011466013001199728,8,160
119,0.995104193687439,128,64,224,0.6,0.0009895249588496025,8,160
120,0.995104193687439,192,192,256,0.2,0.0011674312709210404,30,160
121,0.9950833320617676,192,256,256,0.2,0.0005691214031067918,15,160
122,0.9950833320617676,160,64,224,0.6,0.0014554076458947348,8,160
123,0.9950833320617676,160,96,224,0.8,0.00035808598204138133,30,160
124,0.9950624704360962,224,160,96,0.1,0.0015898185022817843,8,160
125,0.9950416684150696,96,96,224,0.4,0.003366336681373164,8,160
126,0.9950416684150696,192,32,256,0.30000000000000004,0.0010176040617332672,30,160
127,0.9950416684150696,128,256,192,0.8,0.0007905622659491709,8,160
128,0.9950416684150696,160,224,128,0.2,0.00027017485116976497,8,160
129,0.9950416684150696,256,224,192,0.2,0.0007012808350283111,8,160
130,0.9950208067893982,256,256,224,0.2,0.00015996109792129216,8,160
131,0.9950208067893982,128,160,224,0.30000000000000004,0.001490488195996845,8,160
132,0.9950208067893982,128,256,96,0.7000000000000001,0.0006346630548574778,8,160
133,0.9950208067893982,192,32,256,0.30000000000000004,0.0010176040617332672,8,160
134,0.9950208067893982,128,96,160,0.1,0.0009374195595247522,15,160
135,0.9950000047683716,32,224,160,0.7000000000000001,0.0011065804508790808,8,160
136,0.9950000047683716,64,128,256,0.5,0.0001332062343449822,15,160
137,0.9950000047683716,256,224,192,0.2,0.0007012808350283111,30,160
138,0.9950000047683716,96,96,192,0.2,0.0008474082490627714,8,160
139,0.9949791431427002,128,128,256,0.4,0.0005355035267411966,4,160
140,0.9949791431427002,224,160,128,0.1,0.0008395596729731642,30,160
141,0.9949791431427002,32,224,160,0.5,0.0028665617053678385,30,160
142,0.9949583411216736,256,96,256,0.2,0.0004737310442015995,8,160
143,0.9949374794960022,96,160,192,0.2,0.0011910703642278476,8,160
144,0.9949166774749756,96,96,224,0.4,0.003366336681373164,15,160
145,0.9949166774749756,128,128,256,0.5,0.002117796522475039,8,160
146,0.9948958158493042,192,32,128,0.6,0.0012625167450314107,15,160
147,0.9948958158493042,32,224,160,0.8,0.0006447895604701137,8,160
148,0.9948958158493042,96,128,96,0.6,0.0004766522588100132,8,160
149,0.9948958158493042,160,96,224,0.5,0.00028808157361745815,8,160
150,0.9948958158493042,192,64,96,0.1,0.0007487348419129488,30,160
151,0.9948958158493042,160,32,256,0.2,0.0012179247857147329,8,160
152,0.9948958158493042,224,160,96,0.1,0.0015898185022817843,15,160
153,0.9948958158493042,32,256,64,0.2,0.00015662260681271174,30,160
154,0.9948750138282776,128,64,224,0.5,0.0012124065560207727,8,160
155,0.9948750138282776,160,256,64,0.2,0.000870589924664388,8,160
156,0.9948750138282776,128,128,256,0.5,0.002117796522475039,4,160
157,0.9948750138282776,96,96,224,0.8,0.0005394172197737114,8,160
158,0.9948750138282776,256,64,160,0.6,0.003269038958697772,15,160
159,0.9948541522026062,128,64,224,0.6,0.0009895249588496025,4,160
160,0.9948541522026062,128,96,160,0.1,0.0009374195595247522,8,160
161,0.9948541522026062,160,64,192,0.6,0.0004321822819022588,8,160
162,0.9948333501815796,256,224,160,0.1,0.0008783907168895426,8,160
163,0.9948333501815796,96,160,128,0.6,0.0010378300088896486,4,160
164,0.9948333501815796,32,96,224,0.8,0.0008212513916942193,8,160
165,0.9948124885559082,64,96,64,0.5,0.0018289481230968148,30,160
166,0.9948124885559082,96,64,224,0.2,0.0001018885398410015,30,160
167,0.9948124885559082,256,128,64,0.5,0.0012341315610031297,8,160
168,0.9947916865348816,256,128,192,0.5,0.0011466013001199728,4,160
169,0.9947916865348816,32,256,224,0.4,0.00012272497908151855,15,160
170,0.9947708249092102,192,256,256,0.2,0.0005691214031067918,4,160
171,0.9947708249092102,160,160,224,0.2,0.0017224708407553916,4,160
172,0.9947500228881836,224,256,128,0.1,0.00034346765485661633,8,160
173,0.9947500228881836,224,128,256,0.1,0.0009324277932095946,8,160
174,0.9947500228881836,160,64,192,0.8,0.0007506269481542165,8,160
175,0.9947500228881836,192,192,256,0.7000000000000001,0.00017155151147616143,8,160
176,0.9947500228881836,256,64,128,0.30000000000000004,0.00018853141785023228,30,160
177,0.9947500228881836,224,128,256,0.1,0.0009324277932095946,15,160
178,0.9947291612625122,192,192,192,0.30000000000000004,0.0009206583038552771,8,160
179,0.9947291612625122,64,160,256,0.7000000000000001,0.004079042565506928,15,160
180,0.9947083592414856,224,96,224,0.5,0.003384793084931738,8,160
181,0.9946874976158142,96,160,128,0.6,0.0010378300088896486,8,160
182,0.9946874976158142,128,256,128,0.30000000000000004,0.0001913706454695583,8,160
183,0.9946874976158142,160,96,96,0.7000000000000001,0.0014635819274432475,30,160
184,0.9946666955947876,192,256,64,0.4,0.00021359504721207365,15,160
185,0.9946666955947876,96,96,192,0.2,0.0008474082490627714,15,160
186,0.9946666955947876,96,96,192,0.2,0.0008474082490627714,4,160
187,0.9946458339691162,32,128,32,0.2,0.001106078991484569,30,160
188,0.9946458339691162,160,224,160,0.4,0.00040185289214048157,4,160
189,0.9946458339691162,224,64,32,0.1,0.0008417894842053389,8,160
190,0.9946249723434448,64,96,64,0.5,0.0018289481230968148,15,160
191,0.9945416450500488,32,160,160,0.5,0.00036333258456872156,8,160
192,0.9945416450500488,160,160,192,0.2,0.0040018357220400124,8,160
193,0.9945416450500488,32,256,32,0.1,0.0017639109338676406,4,160
194,0.9945416450500488,192,160,160,0.8,0.0014505782975686376,8,160
195,0.9945208430290222,192,128,160,0.8,0.0003584911744295724,8,160
196,0.9945208430290222,96,96,32,0.2,0.003017876875709108,15,160
197,0.9944999814033508,128,160,224,0.30000000000000004,0.001490488195996845,4,160
198,0.9944583177566528,64,160,128,0.5,0.0001545783809235739,15,160
199,0.9944583177566528,64,192,192,0.5,0.0004421705791459621,4,160
200,0.9944583177566528,96,224,128,0.6,0.0003087530450909568,8,160
201,0.9944583177566528,192,256,64,0.1,0.00045082686534562007,4,160
202,0.9944583177566528,224,160,96,0.1,0.0015898185022817843,4,160
203,0.9944375157356262,64,256,256,0.1,0.0006942547445906352,4,160
204,0.9944166541099548,96,160,192,0.2,0.0011910703642278476,4,160
205,0.9943958520889282,224,256,128,0.1,0.00034346765485661633,4,160
206,0.9943958520889282,128,160,64,0.6,0.0028660671561114167,30,160
207,0.9943958520889282,128,256,192,0.8,0.0007905622659491709,4,160
208,0.9943749904632568,192,192,192,0.30000000000000004,0.0009206583038552771,4,160
209,0.9943541884422302,224,32,96,0.8,0.0010682222911493947,30,160
210,0.9943541884422302,96,64,160,0.7000000000000001,0.0042847304863044946,30,160
211,0.9943333268165588,256,64,224,0.8,0.0015032607391885788,8,160
212,0.9943333268165588,128,192,32,0.30000000000000004,0.0019573891091097992,30,160
213,0.9943125247955322,96,160,96,0.5,0.0048640356869126,8,160
214,0.9943125247955322,256,224,160,0.1,0.0008783907168895426,4,160
215,0.9942916631698608,256,256,128,0.1,0.0021498743196488607,8,160
216,0.9942916631698608,32,256,32,0.1,0.0017639109338676406,8,160
217,0.9942708611488342,224,64,32,0.1,0.0008417894842053389,4,160
218,0.9942708611488342,256,256,64,0.30000000000000004,0.00424397272769526,30,160
219,0.9942291378974915,128,96,160,0.1,0.0009374195595247522,4,160
220,0.9942291378974915,64,96,160,0.8,0.0024166003369295733,8,160
221,0.9942083358764648,64,224,128,0.4,0.00045978792136659865,4,160
222,0.9942083358764648,160,160,224,0.2,0.0017224708407553916,2,160
223,0.9941874742507935,128,192,32,0.1,0.00047408017755123694,8,160
224,0.9941874742507935,32,224,160,0.6,0.0005061117544320517,4,160
225,0.9941666722297668,192,96,192,0.6,0.0006820148289798281,4,160
