,trial_id,mean_val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,batch_size
84,0083,0.9916666746139526,224,32,192,0.8,0.002143869169594352,224
85,0151,0.9916666746139526,64,224,96,0.5,0.0033725402632504855,224
86,0154,0.9916666746139526,128,192,32,0.4,0.0030106026957708028,224
87,0265,0.9916666746139526,256,256,32,0.30000000000000004,0.001726071629577545,224
88,0347,0.9916666746139526,64,96,160,0.6,0.0015884793251727195,224
89,0365,0.9916666746139526,128,64,128,0.6,0.001124997459151744,224
90,0071,0.9915833473205566,192,224,64,0.4,0.002479367058119384,224
91,0084,0.9915833473205566,32,128,160,0.4,0.005085089360130894,224
92,0086,0.9915833473205566,192,160,128,0.6,0.0002801981642932787,224
93,0239,0.9915833473205566,32,64,224,0.5,0.001990917230013282,224
94,0310,0.9915833473205566,256,128,224,0.6,0.0005906296261520694,224
95,0354,0.9915833473205566,160,96,160,0.1,0.0012502824673384133,224
96,0445,0.9915833473205566,96,256,128,0.30000000000000004,0.003060764805239088,224
97,0044,0.9915000200271606,64,256,192,0.2,0.0027887024252856224,224
98,0072,0.9915000200271606,224,128,128,0.7000000000000001,0.0005464614022628768,224
99,0169,0.9915000200271606,64,96,256,0.4,0.0011304950051691499,224
100,0263,0.9915000200271606,224,192,128,0.2,0.000548226109050801,224
101,0313,0.9915000200271606,256,96,192,0.2,0.0008161739188324943,224
102,0329,0.9915000200271606,160,128,64,0.5,0.0011826668665147007,224
103,0344,0.9915000200271606,64,96,160,0.6,0.0015884793251727195,224
104,0056,0.9914166927337646,192,224,224,0.6,0.00045324009010254916,224
105,0059,0.9914166927337646,192,224,224,0.6,0.00045324009010254916,224
106,0161,0.9914166927337646,128,256,96,0.7000000000000001,0.001400211655013328,224
107,0217,0.9914166927337646,128,96,192,0.5,0.0014016636859761544,224
108,0343,0.9914166927337646,160,160,160,0.6,0.002970900204700538,224
109,0405,0.9914166927337646,160,128,256,0.1,0.002118792870550812,224
