,trial_id,mean_val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,batch_size
0,0429,0.9934999942779541,64,192,224,0.2,0.0006270792277400881,112
1,0130,0.9932500123977661,32,192,96,0.5,0.001384475912960661,112
2,0245,0.9931666851043701,32,160,192,0.4,0.0014421751851036429,112
3,0443,0.9931666851043701,96,192,192,0.6,0.0010988954047943937,112
4,0071,0.9930833578109741,32,160,160,0.7000000000000001,0.0015931111127028602,112
5,0037,0.9929999709129333,160,256,256,0.4,0.00039655628084811706,112
6,0062,0.9929999709129333,192,160,96,0.4,0.001772220199676906,112
7,0347,0.9929999709129333,192,128,192,0.5,0.0005077565598237462,112
8,0406,0.9929999709129333,256,64,256,0.6,0.0008436373753133344,112
9,0035,0.9929166436195374,160,256,256,0.2,0.0006723416403768056,112
10,0439,0.9929166436195374,96,192,192,0.6,0.0010988954047943937,112
11,0167,0.9928333163261414,160,96,224,0.7000000000000001,0.0010787871371794912,112
12,0174,0.9928333163261414,256,192,192,0.6,0.0009031111745904648,112
13,0246,0.9928333163261414,96,128,224,0.8,0.002395527782587919,112
14,0335,0.9928333163261414,256,64,160,0.30000000000000004,0.0006305597141836115,112
15,0038,0.9927499890327454,160,256,256,0.4,0.00039655628084811706,112
16,0219,0.9927499890327454,32,256,192,0.7000000000000001,0.0018438499632970505,112
17,0222,0.9927499890327454,32,256,192,0.7000000000000001,0.0018438499632970505,112
18,0313,0.9927499890327454,192,256,96,0.1,0.0011457004452772243,112
19,0352,0.9927499890327454,32,128,192,0.7000000000000001,0.0018324337625857986,112
20,0404,0.9927499890327454,256,64,256,0.6,0.0008436373753133344,112
21,0407,0.9927499890327454,160,128,160,0.6,0.0010580771049089293,112
22,0259,0.9926666617393494,32,160,160,0.6,0.0013257717103432026,112
23,0220,0.9925833344459534,64,128,224,0.7000000000000001,0.0007000914691723327,112
24,0267,0.9925833344459534,192,96,128,0.9,0.0005976783923870351,112
25,0361,0.9925833344459534,64,192,64,0.2,0.0004890638695990996,112
