,val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,epochs,batch_size
0,0.9938333630561829,192,224,224,0.8,0.00103836133598661,30,160
1,0.9934999942779541,192,160,224,0.7000000000000001,0.0006196314173539252,15,160
2,0.9934999942779541,64,160,128,0.4,0.002674245296397919,30,160
3,0.9934999942779541,224,224,192,0.6,0.0011755140323423952,30,160
4,0.9933333396911621,192,224,224,0.8,0.00103836133598661,15,160
5,0.9931666851043701,64,192,256,0.2,0.0004384295438842172,30,160
6,0.9931666851043701,192,256,160,0.6,0.0008319209700324165,30,160
7,0.9930833578109741,192,160,224,0.7000000000000001,0.0006196314173539252,30,160
8,0.9930833578109741,96,160,160,0.30000000000000004,0.0010204002523435027,15,160
9,0.9929999709129333,128,224,192,0.4,0.0006050402886318095,15,160
10,0.9929999709129333,160,224,160,0.5,0.0008886176350890356,15,160
11,0.9929999709129333,160,224,160,0.5,0.0008886176350890356,30,160
12,0.9929999709129333,128,256,224,0.4,0.0013207758153130377,30,160
13,0.9929999709129333,224,192,256,0.6,0.001562396587494197,15,160
14,0.9929166436195374,128,224,192,0.4,0.0006050402886318095,30,160
15,0.9929166436195374,192,256,160,0.6,0.0008319209700324165,15,160
16,0.9928333163261414,64,224,160,0.5,0.0004923197759868151,30,160
17,0.9928333163261414,64,96,192,0.4,0.0009056739791916226,30,160
18,0.9927499890327454,160,96,192,0.6,0.0006381434722582861,30,160
19,0.9927499890327454,192,192,256,0.1,0.00042153252588659785,30,160
20,0.9926666617393494,160,192,32,0.6,0.0014248848094621247,30,160
21,0.9926666617393494,192,192,256,0.1,0.00042153252588659785,15,160
22,0.9926666617393494,192,256,64,0.1,0.0005660869571138543,30,160
23,0.9926666617393494,64,192,256,0.2,0.0004384295438842172,15,160
24,0.9926666617393494,128,256,224,0.4,0.0013207758153130377,15,160
25,0.9925833344459534,96,256,128,0.6,0.001501208196671069,15,160
26,0.9925833344459534,160,96,192,0.6,0.0006381434722582861,15,160
27,0.9925833344459534,224,160,192,0.7000000000000001,0.0012132973226229432,15,160
28,0.9925833344459534,192,256,64,0.1,0.0005660869571138543,15,160
29,0.9925833344459534,192,160,192,0.4,0.0007159994565305996,15,160
30,0.9925833344459534,64,160,128,0.4,0.002674245296397919,15,160
31,0.9925000071525574,192,256,128,0.6,0.0018477825536494443,30,160
32,0.9925000071525574,96,128,128,0.6,0.0027037713271899433,30,160
33,0.9925000071525574,64,64,160,0.5,0.0020221562707338596,30,160
34,0.9925000071525574,224,224,192,0.6,0.0011755140323423952,8,160
35,0.9924166798591614,96,224,256,0.6,0.000983315988436086,8,160
36,0.9924166798591614,256,96,160,0.30000000000000004,0.0006443944575527805,30,160
37,0.9924166798591614,96,160,160,0.30000000000000004,0.0010204002523435027,30,160
38,0.9924166798591614,192,160,192,0.4,0.0007159994565305996,30,160
39,0.9923333525657654,96,256,128,0.6,0.001501208196671069,30,160
40,0.9923333525657654,224,224,64,0.4,0.0008197367185825416,30,160
41,0.9923333525657654,128,224,160,0.2,0.0011809217345328572,30,160
42,0.9923333525657654,64,224,160,0.5,0.0004923197759868151,15,160
43,0.9923333525657654,96,128,128,0.6,0.0027037713271899433,15,160
44,0.9923333525657654,192,96,192,0.2,0.000820920440399083,30,160
45,0.9923333525657654,96,96,160,0.30000000000000004,0.0019833455634702653,30,160
46,0.9923333525657654,32,224,192,0.4,0.0025819816537815806,8,160
47,0.9923333525657654,160,256,160,0.6,0.0003900298229501787,30,160
48,0.9923333525657654,224,192,256,0.6,0.001562396587494197,30,160
49,0.9923333525657654,128,256,256,0.7000000000000001,0.00026926337069711103,30,160
50,0.9923333525657654,96,160,160,0.30000000000000004,0.0010204002523435027,8,160
51,0.9922500252723694,192,96,256,0.4,0.0019475614282249319,30,160
52,0.9922500252723694,160,256,160,0.6,0.0003900298229501787,15,160
53,0.9922500252723694,224,224,192,0.6,0.0011755140323423952,15,160
54,0.9922500252723694,64,96,192,0.4,0.0009056739791916226,15,160
55,0.9921666383743286,192,256,128,0.6,0.0018477825536494443,15,160
56,0.9921666383743286,192,160,224,0.7000000000000001,0.0006196314173539252,8,160
57,0.9921666383743286,128,256,256,0.7000000000000001,0.002184633092200579,30,160
58,0.9921666383743286,96,256,64,0.7000000000000001,0.0004518627235007454,30,160
59,0.9921666383743286,64,64,160,0.5,0.0020221562707338596,15,160
60,0.9920833110809326,128,224,160,0.2,0.0011809217345328572,15,160
61,0.9920833110809326,128,224,192,0.4,0.0006050402886318095,8,160
62,0.9920833110809326,160,192,32,0.6,0.0014248848094621247,15,160
63,0.9920833110809326,96,192,224,0.4,0.0011656822623541565,15,160
64,0.9919999837875366,96,224,256,0.6,0.000983315988436086,15,160
65,0.9919999837875366,192,96,192,0.2,0.000820920440399083,15,160
66,0.9919999837875366,32,224,192,0.4,0.0025819816537815806,15,160
67,0.9919999837875366,256,192,96,0.7000000000000001,0.0019375388908247082,15,160
68,0.9919999837875366,128,256,160,0.8,0.0024186545482647744,30,160
69,0.9919166564941406,160,224,160,0.5,0.0008886176350890356,8,160
70,0.9919166564941406,192,160,192,0.4,0.0007159994565305996,8,160
71,0.9919166564941406,192,96,192,0.2,0.000820920440399083,8,160
72,0.9919166564941406,224,192,192,0.1,0.001756261015250566,15,160
73,0.9919166564941406,256,192,224,0.5,0.003073366731603282,15,160
74,0.9919166564941406,224,192,256,0.6,0.001562396587494197,8,160
75,0.9918333292007446,64,96,96,0.5,0.0009416875524482172,8,160
76,0.9918333292007446,256,160,96,0.2,0.0006151278905203294,15,160
77,0.9918333292007446,224,32,192,0.4,0.0017293387615483521,15,160
78,0.9918333292007446,256,192,96,0.7000000000000001,0.0019375388908247082,30,160
79,0.9918333292007446,192,128,64,0.30000000000000004,0.003546409235582603,15,160
80,0.9918333292007446,256,64,64,0.4,0.0025085609033844115,15,160
81,0.9917500019073486,64,96,96,0.5,0.0009416875524482172,15,160
82,0.9917500019073486,64,256,192,0.2,0.001413751920126406,15,160
83,0.9917500019073486,96,96,160,0.30000000000000004,0.0019833455634702653,15,160
84,0.9917500019073486,32,224,192,0.4,0.0025819816537815806,30,160
85,0.9917500019073486,192,96,256,0.4,0.0019475614282249319,15,160
86,0.9917500019073486,192,256,160,0.6,0.0008319209700324165,8,160
87,0.9917500019073486,96,192,224,0.4,0.0011656822623541565,8,160
88,0.9917500019073486,96,224,192,0.2,0.00045735691792677167,15,160
89,0.9917500019073486,32,256,192,0.4,0.00020685973115599831,30,160
90,0.9917500019073486,128,256,224,0.4,0.0013207758153130377,8,160
91,0.9917500019073486,64,192,256,0.2,0.0004384295438842172,8,160
92,0.9916666746139526,224,160,192,0.7000000000000001,0.0012132973226229432,8,160
93,0.9916666746139526,64,224,32,0.6,0.0007958581472597264,30,160
94,0.9916666746139526,256,192,224,0.5,0.003073366731603282,8,160
95,0.9916666746139526,32,192,224,0.5,0.00038850817818609834,30,160
96,0.9915833473205566,96,256,128,0.6,0.001501208196671069,8,160
97,0.9915833473205566,192,224,224,0.8,0.00103836133598661,8,160
98,0.9915833473205566,128,160,160,0.6,0.0036573086954592286,15,160
99,0.9915833473205566,96,224,192,0.2,0.00045735691792677167,30,160
100,0.9915833473205566,128,128,128,0.5,0.0021299699914608247,15,160
101,0.9915833473205566,128,256,32,0.2,0.0005569141436225131,30,160
102,0.9915000200271606,96,96,160,0.30000000000000004,0.0019833455634702653,8,160
103,0.9915000200271606,128,128,128,0.5,0.0021299699914608247,8,160
104,0.9915000200271606,32,256,128,0.5,0.002483282483546569,15,160
105,0.9914166927337646,128,224,192,0.1,0.00043809487765148245,30,160
106,0.9914166927337646,256,224,192,0.5,0.0010048359048804426,8,160
107,0.9913333058357239,64,192,224,0.30000000000000004,0.004201189153597807,15,160
108,0.9913333058357239,224,192,192,0.1,0.001756261015250566,8,160
109,0.9913333058357239,64,64,160,0.5,0.0020221562707338596,8,160
110,0.9913333058357239,192,256,64,0.1,0.0005660869571138543,8,160
111,0.9913333058357239,128,256,160,0.8,0.0024186545482647744,15,160
112,0.9913333058357239,224,32,192,0.4,0.0017293387615483521,8,160
113,0.9912499785423279,128,224,160,0.2,0.0011809217345328572,8,160
114,0.9912499785423279,128,160,256,0.1,0.0013066377367869325,8,160
115,0.9912499785423279,192,160,32,0.5,0.002462704129932576,8,160
116,0.9912499785423279,32,192,192,0.4,0.00020712240848119796,30,160
117,0.9912499785423279,256,64,96,0.7000000000000001,0.002544451904721607,30,160
118,0.9912499785423279,32,256,192,0.4,0.00020685973115599831,15,160
119,0.9912499785423279,256,160,96,0.2,0.0006151278905203294,30,160
120,0.9912499785423279,192,160,192,0.4,0.0007159994565305996,4,160
121,0.9912499785423279,64,160,128,0.4,0.002674245296397919,8,160
122,0.9911666512489319,224,160,192,0.7000000000000001,0.0012132973226229432,4,160
123,0.9911666512489319,64,256,192,0.2,0.001413751920126406,8,160
124,0.9911666512489319,256,64,64,0.4,0.0025085609033844115,8,160
125,0.9911666512489319,64,96,192,0.4,0.0009056739791916226,8,160
126,0.9911666512489319,256,128,224,0.2,0.001649474290614598,30,160
127,0.9911666512489319,256,160,96,0.2,0.0006151278905203294,8,160
128,0.9910833239555359,128,64,160,0.7000000000000001,0.0027179521580834405,8,160
129,0.9910833239555359,192,192,256,0.1,0.00042153252588659785,8,160
130,0.9910833239555359,160,192,32,0.6,0.0014248848094621247,8,160
131,0.9910833239555359,224,256,64,0.6,0.002001328350043654,15,160
132,0.9910833239555359,32,224,224,0.2,0.0037607167682912265,30,160
133,0.9910833239555359,256,64,64,0.4,0.0025085609033844115,30,160
134,0.9909999966621399,32,64,128,0.30000000000000004,0.0019546723527943855,30,160
135,0.9909166693687439,224,256,64,0.6,0.002001328350043654,8,160
136,0.9909166693687439,160,224,64,0.30000000000000004,0.0007266261164169888,8,160
137,0.9909166693687439,96,224,32,0.30000000000000004,0.0006007157534818649,30,160
138,0.9909166693687439,160,224,160,0.5,0.0008886176350890356,4,160
139,0.9909166693687439,96,192,224,0.4,0.0011656822623541565,4,160
140,0.9909166693687439,32,160,128,0.7000000000000001,0.005374194280325136,15,160
141,0.9909166693687439,224,224,192,0.6,0.0011755140323423952,4,160
142,0.9909166693687439,32,192,224,0.5,0.00038850817818609834,15,160
143,0.9908333420753479,128,192,192,0.8,0.0037127281543821128,15,160
144,0.9908333420753479,96,128,128,0.6,0.0027037713271899433,8,160
145,0.9908333420753479,96,256,64,0.7000000000000001,0.0004518627235007454,15,160
146,0.9908333420753479,128,160,256,0.1,0.0013066377367869325,15,160
147,0.9908333420753479,64,96,160,0.7000000000000001,0.00020952911266579243,30,160
148,0.9908333420753479,192,128,64,0.30000000000000004,0.003546409235582603,8,160
149,0.9908333420753479,96,160,160,0.30000000000000004,0.0010204002523435027,4,160
150,0.9908333420753479,32,256,128,0.5,0.002483282483546569,8,160
151,0.9907500147819519,64,128,96,0.30000000000000004,0.002623763922379883,8,160
152,0.9907500147819519,128,256,96,0.30000000000000004,0.00290757021055336,8,160
153,0.9907500147819519,192,128,64,0.30000000000000004,0.003546409235582603,30,160
154,0.9907500147819519,256,128,224,0.2,0.001649474290614598,15,160
155,0.9907500147819519,224,128,160,0.9,0.0008827668717551935,15,160
156,0.9907500147819519,128,32,96,0.2,0.003039303093719502,30,160
157,0.9906666874885559,64,256,192,0.1,0.000441249318757751,8,160
158,0.9906666874885559,128,224,192,0.4,0.0006050402886318095,4,160
159,0.9906666874885559,192,160,32,0.5,0.002462704129932576,15,160
160,0.9906666874885559,224,192,256,0.6,0.001562396587494197,4,160
161,0.9905833601951599,160,128,192,0.4,0.0026117224128514803,4,160
162,0.9905833601951599,96,224,192,0.2,0.00045735691792677167,8,160
163,0.9905833601951599,64,160,64,0.4,0.001894328143383509,8,160
164,0.9905833601951599,32,224,256,0.30000000000000004,0.0006029308510873298,8,160
165,0.9905833601951599,64,224,256,0.6,0.00027861363026877764,15,160
166,0.9905833601951599,224,224,32,0.7000000000000001,0.0011231071386255725,15,160
167,0.9905833601951599,128,192,128,0.30000000000000004,0.00017011092817375537,30,160
168,0.9905833601951599,224,32,224,0.5,0.0055650169118779515,30,160
169,0.9904999732971191,128,160,96,0.1,0.002527712629013757,8,160
170,0.9904999732971191,128,160,160,0.6,0.0036573086954592286,8,160
171,0.9904999732971191,160,128,192,0.4,0.0026117224128514803,8,160
172,0.9904999732971191,64,64,96,0.6,0.0015869363591448499,8,160
173,0.9904999732971191,64,192,224,0.30000000000000004,0.004201189153597807,30,160
174,0.9904999732971191,224,32,224,0.5,0.0055650169118779515,15,160
175,0.9904166460037231,64,64,224,0.1,0.006709662598773532,15,160
176,0.9904166460037231,128,256,96,0.30000000000000004,0.00290757021055336,4,160
177,0.9904166460037231,224,64,64,0.1,0.0005545335781771028,30,160
178,0.9904166460037231,64,224,32,0.6,0.0007958581472597264,15,160
179,0.9904166460037231,224,192,128,0.7000000000000001,0.0028073927945585645,8,160
180,0.9904166460037231,64,192,32,0.1,0.0003711901475345014,15,160
181,0.9904166460037231,32,256,224,0.2,0.007236894260266437,8,160
