val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,epochs,batch_size
0.8861702084541321,384,448,384,0.7,0.0001918255612244,34,32
0.8861702084541321,128,480,480,0.7,0.000450073175962,100,32
0.8861702084541321,128,256,224,0.6,0.0002574849585348,30,64
0.8861702084541321,384,448,448,0.5,0.0002332357088959,12,32
0.8861258625984192,288,288,352,0.6,0.0002331016699463,100,32
0.8861258625984192,192,352,416,0.6,0.0005546926660169,34,32
0.8861258625984192,480,256,416,0.6,0.0002139521853107,34,32
0.8861258625984192,192,512,352,0.7,0.0004823613626285,12,32
0.8860815763473511,128,512,352,0.7,0.0003434906533706,34,32
0.8860815763473511,448,480,384,0.5,0.0001119259901876,34,32
0.8860815763473511,128,512,416,0.5,0.0001789087865652,12,32
0.8860372304916382,128,512,416,0.5,0.0001789087865652,34,32
0.8860372304916382,192,512,384,0.7,0.0006382032842658,34,32
0.8860372304916382,352,352,352,0.6,0.0002336188102722,12,32
0.8860372304916382,256,384,224,0.6,0.0001748525746692,100,32
0.8860372304916382,448,480,384,0.5,0.0001119259901876,100,32
0.8860372304916382,384,128,512,0.6,0.0001657818491847,12,32
0.8860372304916382,320,320,352,0.5,0.0001963174118259,12,32
0.8860372304916382,320,512,448,0.6,0.0001026222434134,100,32
0.8859928846359253,384,480,512,0.5,0.0002578394665322,12,32
0.8859928846359253,128,512,416,0.5,0.0001217723610718,12,32
0.8859928846359253,448,384,512,0.6,0.0001041763534578,12,32
0.8859928846359253,192,128,352,0.5,0.0002307329783891,34,32
0.8859485983848572,128,448,384,0.5,0.0002888426623664,34,32
0.8859485983848572,192,352,448,0.6,0.0001384570412097,12,32
0.8859485983848572,352,288,416,0.6,0.000161125399557,34,32
0.8859485983848572,416,480,512,0.5,0.0001961491703693,34,32
0.8859485983848572,448,288,480,0.5,0.0002339468967361,34,32
0.8859485983848572,224,384,480,0.6,0.000662722737573,12,32
0.8859485983848572,448,384,480,0.7,0.0008514351248382,100,32
0.8859042525291443,448,512,320,0.7,0.0001840813427048,34,32
0.8859042525291443,448,288,352,0.6,0.0003397420787785,12,32
0.8859042525291443,288,192,416,0.8,0.000201117777815,34,32
0.8859042525291443,320,160,416,0.5,0.0003000522404393,12,32
0.8859042525291443,256,512,352,0.6,0.0002894560879477,34,32
0.8859042525291443,416,128,448,0.7,0.0003437475589659,12,32
0.8859042525291443,352,384,512,0.6,0.000330020603431,12,32
0.8858599066734314,352,512,416,0.7,0.0002961282130424,12,32
0.8858599066734314,128,480,448,0.8,0.000123819770326,34,32
0.8858156204223633,512,128,384,0.5,0.0002609593414492,34,32
0.8858156204223633,128,192,448,0.5,0.0002334441123409,34,32
0.8858156204223633,256,128,256,0.5,0.0002920381248581,30,64
0.8858156204223633,480,256,192,0.6,0.0003803506422662,100,32
0.8857712745666504,224,480,416,0.7,0.0002331805553473,12,32
0.8857712745666504,448,256,288,0.5,0.0003222392875001,12,32
0.8857712745666504,512,192,352,0.6,0.0005413468569329,34,32
0.8857712745666504,416,384,416,0.7,0.0008759258320721,34,32
0.8857269287109375,256,128,256,0.5,0.0002920381248581,15,64
0.8857269287109375,160,256,256,0.5,0.0001828589320245,15,32
0.8857269287109375,256,192,256,0.5,0.000545290769624,30,128
0.8857269287109375,128,480,384,0.6,0.0002078457874995,100,32
0.8857269287109375,384,128,480,0.6,0.000731729970029,12,32
0.8857269287109375,192,416,416,0.7,0.0002748914527149,12,32
0.8857269287109375,352,384,384,0.5,0.0002321916252466,100,32
0.8857269287109375,224,416,480,0.5,0.0002204675837672,12,32
0.8857269287109375,320,288,384,0.7,0.0003460769096051,34,32
0.8856826424598694,448,320,416,0.6,0.0001474483374009,12,32
0.8856826424598694,160,352,512,0.5,0.0003160110088489,12,32
0.8856826424598694,224,192,352,0.6,0.0005645593225605,12,32
