val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,epochs,batch_size
0.8905584812164307,512,288,512,0.7,0.0001,22,32
0.8902925252914429,512,352,512,0.7,0.0001,20,32
0.889982283115387,512,512,512,0.7,0.0001,22,32
0.8899379372596741,512,192,512,0.7,0.0001,29,32
0.8898049592971802,128,512,512,0.7,0.0001,24,32
0.8896276354789734,128,512,512,0.7,0.0002,21,32
0.8895833492279053,512,416,512,0.7,0.0001,21,32
0.8894060254096985,512,512,512,0.7,0.0002,19,32
0.8890957236289978,512,448,512,0.7,0.0001,16,32
0.8890957236289978,160,512,512,0.7,0.0001,21,32
0.8890514373779297,512,384,512,0.7,0.0002,14,32
0.8890514373779297,512,448,512,0.7,0.0002,13,32
0.8890514373779297,512,256,512,0.7,0.0001,22,32
0.8890070915222168,384,512,512,0.7,0.0002,16,32
0.8889627456665039,512,96,512,0.7,0.0002,21,32
0.88882976770401,320,512,512,0.7,0.0002,16,32
0.88882976770401,32,512,512,0.7,0.0002,25,32
0.8887854814529419,512,320,512,0.7,0.0001,16,32
0.888741135597229,512,480,512,0.7,0.0001,23,32
0.8886967897415161,512,288,512,0.7,0.0002,18,32
0.888652503490448,480,512,512,0.7,0.0001,15,32
0.888652503490448,192,512,512,0.7,0.0002,15,32
0.8885638117790222,416,512,512,0.7,0.0002,13,32
0.8885638117790222,224,512,512,0.7,0.0001,20,32
0.8884308338165283,192,512,512,0.7,0.0001,17,32
0.8883422017097473,512,384,512,0.7,0.0001,17,32
0.8882978558540344,96,512,512,0.7,0.0001,22,32
0.8882535696029663,160,512,512,0.7,0.0002,15,32
0.8881205916404724,512,480,512,0.7,0.0002,13,32
0.8880318999290466,256,512,512,0.7,0.0002,16,32
0.8880318999290466,512,192,512,0.7,0.0002,16,32
0.8879876136779785,96,512,512,0.7,0.0002,16,32
0.8879432678222656,64,512,512,0.7,0.0001,25,32
0.8879432678222656,352,512,512,0.7,0.0001,19,32
0.8879432678222656,384,512,512,0.7,0.0001,18,32
0.8878989219665527,480,512,512,0.7,0.0002,19,32
0.8878102898597717,256,512,512,0.7,0.0001,18,32
0.8877659440040588,512,64,512,0.7,0.0002,22,32
0.8877659440040588,320,512,512,0.7,0.0001,20,32
0.8877216577529907,448,512,512,0.7,0.0002,20,32
0.8876329660415649,64,512,512,0.7,0.0002,16,32
0.8875886797904968,512,320,512,0.7,0.0002,20,32
0.8874557018280029,512,352,512,0.7,0.0002,11,32
0.8872783780097961,288,512,512,0.7,0.0002,16,32
0.8872783780097961,512,256,512,0.7,0.0002,15,32
0.8872340321540833,512,64,512,0.7,0.0001,29,32
0.8872340321540833,512,128,512,0.7,0.0001,23,32
0.8872340321540833,224,512,512,0.7,0.0002,13,32
0.8872340321540833,512,96,512,0.7,0.0001,29,32
0.8868794441223145,32,512,512,0.7,0.0001,21,32
0.8867464661598206,512,160,512,0.7,0.0002,16,32
0.8866134881973267,416,512,512,0.7,0.0001,16,32
0.886214554309845,288,512,512,0.7,0.0001,15,32
0.886214554309845,448,512,512,0.7,0.0001,14,32
0.886214554309845,512,32,512,0.7,0.0001,29,32
0.8860815763473511,512,160,512,0.7,0.0001,16,32
0.8859485983848572,352,512,512,0.7,0.0002,15,32
0.8856382966041565,512,128,512,0.7,0.0002,15,32
0.8853279948234558,512,224,512,0.7,0.0001,14,32
0.885062038898468,512,224,512,0.7,0.0002,11,32
0.8845744729042053,512,416,512,0.7,0.0002,10,32
0.8814272880554199,512,32,512,0.7,0.0002,16,32
