,val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,epochs,batch_size
0,0.8855053186416626,224,192,256,0.6,0.0007828301614945718,15,192
1,0.8845301270484924,224,192,256,0.6,0.0007828301614945718,30,192
2,0.8845301270484924,256,224,256,0.5,0.00033339487701146837,30,192
3,0.883865237236023,224,96,224,0.4,0.0003983335102540867,30,192
4,0.8835106492042542,96,192,256,0.4,0.0009265280882236007,15,192
5,0.8834663033485413,32,224,224,0.6,0.0009857340797748968,30,192
6,0.8832003474235535,96,192,192,0.4,0.0008887638456577165,15,192
7,0.8829787373542786,32,224,224,0.6,0.0009857340797748968,15,192
8,0.8829787373542786,64,160,192,0.4,0.0007514264441058164,30,192
9,0.8829343914985657,96,192,256,0.4,0.0009265280882236007,8,192
10,0.8828014135360718,96,256,160,0.4,0.0008910215978464535,30,192
11,0.8827127814292908,224,128,224,0.4,0.0015202413559955391,30,192
12,0.882624089717865,224,32,224,0.5,0.0011397819243873977,30,192
13,0.882535457611084,128,224,224,0.30000000000000004,0.0009300260732281189,30,192
14,0.8824911117553711,64,160,192,0.4,0.0007514264441058164,15,192
15,0.8822251558303833,96,192,256,0.4,0.0009265280882236007,30,192
16,0.8821808695793152,128,224,224,0.30000000000000004,0.0009300260732281189,15,192
17,0.8820478916168213,256,32,224,0.4,0.0009708598101065276,30,192
18,0.8818705677986145,32,192,224,0.2,0.0012043751090852965,30,192
19,0.8818262219429016,96,256,160,0.4,0.0008910215978464535,15,192
20,0.8817375898361206,224,128,224,0.4,0.0015202413559955391,15,192
21,0.8815159797668457,32,256,192,0.4,0.0009180600809360499,30,192
22,0.8815159797668457,96,224,224,0.8,0.0005076349956733739,30,192
23,0.881294310092926,256,224,256,0.30000000000000004,0.0010463766655229093,8,192
24,0.881294310092926,128,224,128,0.5,0.0011646609309369775,30,192
25,0.881205677986145,96,192,192,0.4,0.0008887638456577165,30,192
26,0.881117045879364,256,224,256,0.30000000000000004,0.0010463766655229093,15,192
27,0.8809840679168701,256,224,256,0.30000000000000004,0.0010463766655229093,30,192
28,0.8806294202804565,256,224,256,0.2,0.0006801083598331764,8,192
29,0.8805851340293884,96,192,192,0.4,0.0008887638456577165,8,192
30,0.8805851340293884,256,192,224,0.7000000000000001,0.0016322487249990423,30,192
31,0.8805407881736755,128,128,128,0.30000000000000004,0.000729692360234673,30,192
32,0.8804964423179626,256,32,224,0.4,0.0009708598101065276,15,192
33,0.8803634643554688,128,224,128,0.5,0.0011646609309369775,15,192
34,0.8803191781044006,224,32,224,0.5,0.0011397819243873977,15,192
35,0.8800531625747681,256,224,256,0.2,0.0006801083598331764,15,192
36,0.8798315525054932,32,224,256,0.4,0.0024238331032357023,15,192
37,0.8794326186180115,256,224,256,0.2,0.0006801083598331764,30,192
38,0.8794326186180115,160,160,192,0.2,0.00042971886667723735,30,192
39,0.8793882727622986,32,256,192,0.2,0.0013155717472167862,30,192
40,0.8792996406555176,160,160,192,0.2,0.00042971886667723735,15,192
41,0.8792552947998047,32,192,224,0.2,0.0012043751090852965,8,192
42,0.8792110085487366,224,128,224,0.4,0.0015202413559955391,8,192
43,0.8791223168373108,32,224,256,0.4,0.0024238331032357023,30,192
44,0.8791223168373108,128,224,224,0.30000000000000004,0.0009300260732281189,8,192
45,0.8789007067680359,224,32,224,0.4,0.002085785324577536,30,192
46,0.8789007067680359,32,192,160,0.2,0.000909706183893464,15,192
47,0.878856360912323,224,128,160,0.30000000000000004,0.00039405845335838835,30,192
48,0.878679096698761,256,64,160,0.2,0.0007383436520516292,30,192
49,0.8785461187362671,128,32,224,0.2,0.001226397668745472,15,192
50,0.8785461187362671,256,192,160,0.30000000000000004,0.0013819732158568841,15,192
51,0.8785017728805542,32,192,224,0.2,0.0012043751090852965,15,192
52,0.8783687949180603,160,96,96,0.30000000000000004,0.00045178087248393627,15,192
53,0.8782358169555664,32,128,256,0.1,0.0017892911614866354,15,192
54,0.8781471848487854,32,256,192,0.2,0.0013155717472167862,8,192
55,0.8781028389930725,32,256,192,0.2,0.0013155717472167862,15,192
56,0.8780584931373596,224,128,160,0.30000000000000004,0.00039405845335838835,15,192
57,0.8780142068862915,160,96,96,0.30000000000000004,0.00045178087248393627,30,192
58,0.8779698610305786,224,192,256,0.6,0.0007828301614945718,8,192
59,0.8779255151748657,256,192,160,0.30000000000000004,0.0013819732158568841,8,192
60,0.8778812289237976,192,224,224,0.1,0.0010428149205237449,15,192
61,0.8778812289237976,256,192,224,0.7000000000000001,0.0016322487249990423,15,192
62,0.8777925372123718,32,192,160,0.2,0.000909706183893464,30,192
63,0.8776595592498779,224,32,224,0.4,0.002085785324577536,15,192
64,0.8776595592498779,96,224,224,0.8,0.0005076349956733739,15,192
65,0.8774822950363159,32,224,224,0.30000000000000004,0.003385785500963825,15,192
66,0.8773936033248901,96,256,128,0.1,0.0004911396419742697,15,192
67,0.8773936033248901,160,256,96,0.1,0.0008658608090125533,30,192
68,0.8772163391113281,64,96,224,0.1,0.002032329354881733,8,192
69,0.8772163391113281,192,64,224,0.1,0.0004828117543315003,30,192
70,0.8771276473999023,32,192,160,0.2,0.000909706183893464,8,192
71,0.8770833611488342,96,256,224,0.4,0.003389964511372384,8,192
72,0.8770390152931213,64,256,256,0.4,0.0001278232692085982,30,192
73,0.8769946694374084,192,160,256,0.2,0.0001877458760477746,30,192
74,0.8769946694374084,64,160,192,0.4,0.0007514264441058164,8,192
75,0.8769060373306274,64,64,128,0.30000000000000004,0.00044191778575171966,30,192
76,0.8766400814056396,32,224,224,0.30000000000000004,0.003385785500963825,30,192
77,0.8765957355499268,32,128,256,0.1,0.0017892911614866354,8,192
78,0.8765071034431458,256,224,256,0.2,0.0006801083598331764,4,192
79,0.87641841173172,96,96,96,0.1,0.0019984695123353964,8,192
80,0.8763741254806519,128,224,224,0.30000000000000004,0.0009300260732281189,4,192
81,0.876329779624939,32,224,224,0.30000000000000004,0.003385785500963825,8,192
82,0.876241147518158,192,192,96,0.1,0.0005057140844109131,15,192
83,0.8761968016624451,128,96,224,0.1,0.001043850394664358,15,192
84,0.8759308457374573,256,32,224,0.4,0.0009708598101065276,8,192
85,0.8757978677749634,128,32,224,0.2,0.001226397668745472,8,192
86,0.8757978677749634,160,64,224,0.30000000000000004,0.00012740002244866934,30,192
87,0.8757978677749634,224,160,256,0.1,0.001980262369463428,30,192
88,0.8757978677749634,128,256,64,0.1,0.0011973702329803502,8,192
89,0.8757535219192505,96,256,128,0.1,0.0004911396419742697,30,192
90,0.8757535219192505,160,160,192,0.2,0.00042971886667723735,8,192
91,0.8756205439567566,224,64,256,0.1,0.0005355867575825687,15,192
92,0.8755762577056885,96,256,128,0.1,0.0004911396419742697,8,192
93,0.8755762577056885,160,32,192,0.1,0.0005427374556420605,30,192
94,0.8755762577056885,64,96,224,0.1,0.002032329354881733,4,192
95,0.8755319118499756,32,128,256,0.1,0.0016908489238165506,8,192
96,0.8753989338874817,160,96,64,0.1,0.0008492103267621688,15,192
97,0.8753989338874817,224,224,256,0.1,0.0016870206812413077,8,192
98,0.8753989338874817,224,64,256,0.1,0.0005355867575825687,30,192
99,0.8753545880317688,256,224,256,0.30000000000000004,0.0010463766655229093,4,192
100,0.8753545880317688,96,32,160,0.2,0.000677305757021168,15,192
101,0.8753103017807007,224,256,96,0.5,0.0019775827120950985,30,192
102,0.8753103017807007,192,160,256,0.2,0.0001877458760477746,15,192
103,0.8752216100692749,64,160,224,0.1,0.0018151801415464167,4,192
104,0.8751773238182068,64,64,160,0.8,0.0009389203815514113,30,192
105,0.875088632106781,224,32,224,0.4,0.002085785324577536,8,192
106,0.8749556541442871,32,256,160,0.1,0.002956233014862521,4,192
107,0.8748670220375061,224,32,224,0.5,0.0011397819243873977,8,192
108,0.8746454119682312,128,96,224,0.1,0.001043850394664358,30,192
109,0.8746010661125183,96,96,96,0.1,0.0019984695123353964,15,192
110,0.8745124340057373,32,256,192,0.1,0.00019833251293363902,30,192
111,0.8745124340057373,64,160,224,0.1,0.0018151801415464167,8,192
112,0.8745124340057373,224,224,256,0.1,0.0016870206812413077,4,192
113,0.8742907643318176,256,128,64,0.1,0.001324958424598742,15,192
114,0.8742021322250366,160,32,192,0.1,0.0005427374556420605,15,192
115,0.8741577863693237,256,256,128,0.6,0.0016255447085378528,8,192
116,0.8741135001182556,96,192,64,0.30000000000000004,0.00025045090539926347,30,192
117,0.8741135001182556,224,64,256,0.1,0.0005355867575825687,8,192
118,0.8740691542625427,128,128,128,0.7000000000000001,0.0006007648451425429,30,192
119,0.8740248084068298,192,96,128,0.1,0.00027228398750180077,30,192
120,0.8739805221557617,224,32,256,0.1,0.0012483495058990695,15,192
121,0.8739361763000488,32,192,224,0.2,0.0012043751090852965,4,192
122,0.8738918304443359,224,224,256,0.1,0.0016870206812413077,15,192
123,0.873758852481842,32,64,192,0.5,0.004342864594750216,15,192
124,0.873670220375061,32,224,224,0.30000000000000004,0.003385785500963825,4,192
125,0.8736258745193481,224,96,128,0.1,0.0006343798690508579,30,192
126,0.87358158826828,256,192,224,0.7000000000000001,0.0016322487249990423,8,192
127,0.87358158826828,128,224,128,0.5,0.0011646609309369775,8,192
128,0.8734042644500732,32,64,192,0.5,0.004342864594750216,30,192
129,0.8734042644500732,192,160,64,0.2,0.0011884477201024625,8,192
130,0.8733599185943604,64,96,224,0.1,0.002032329354881733,15,192
131,0.8733156323432922,32,256,160,0.1,0.002956233014862521,8,192
132,0.8732712864875793,64,64,128,0.30000000000000004,0.00044191778575171966,15,192
133,0.8732712864875793,96,256,224,0.7000000000000001,0.00022566328746316598,15,192
134,0.8732269406318665,160,160,224,0.7000000000000001,0.001785168351868979,8,192
135,0.8730939626693726,192,192,96,0.1,0.0005057140844109131,8,192
136,0.8729609847068787,192,192,96,0.1,0.0005057140844109131,30,192
137,0.8728723526000977,160,96,64,0.1,0.0008492103267621688,8,192
138,0.8727836608886719,32,256,160,0.1,0.002956233014862521,15,192
139,0.872650682926178,32,32,160,0.4,0.0061670899356908475,30,192
140,0.872650682926178,224,32,256,0.1,0.0012483495058990695,30,192
141,0.8726063966751099,192,160,128,0.2,0.003433012332227416,30,192
142,0.8726063966751099,224,64,96,0.1,0.00030630736144445577,15,192
143,0.8725177049636841,32,64,192,0.5,0.004342864594750216,8,192
144,0.8724290728569031,32,256,192,0.2,0.0013155717472167862,4,192
145,0.8724290728569031,256,128,64,0.1,0.001324958424598742,8,192
146,0.8723847270011902,256,192,192,0.5,0.0027122255603887007,8,192
147,0.8722517490386963,128,96,160,0.6,0.0031956353244411316,30,192
148,0.8722517490386963,32,128,256,0.1,0.0017892911614866354,4,192
149,0.8721631169319153,192,160,128,0.2,0.003433012332227416,15,192
150,0.8720744848251343,224,128,160,0.30000000000000004,0.00039405845335838835,8,192
151,0.8720301389694214,160,96,64,0.1,0.0008492103267621688,30,192
152,0.8719857931137085,224,192,256,0.6,0.0007828301614945718,4,192
153,0.8718971610069275,32,64,192,0.4,0.00510495841814135,8,192
154,0.8718528151512146,128,256,64,0.1,0.0011973702329803502,15,192
155,0.8717198371887207,96,96,96,0.1,0.0019984695123353964,30,192
156,0.8716312050819397,192,224,224,0.1,0.0010428149205237449,30,192
157,0.8715868592262268,32,32,256,0.5,0.0047644674312897215,8,192
158,0.8715425729751587,96,192,256,0.4,0.0009265280882236007,4,192
159,0.8714982271194458,192,256,96,0.2,0.0034156690043498196,8,192
160,0.8714538812637329,192,160,128,0.2,0.003433012332227416,8,192
161,0.8714095950126648,224,128,224,0.4,0.0015202413559955391,4,192
162,0.8711879253387451,256,192,128,0.6,0.0002429522836219241,15,192
163,0.8710549473762512,32,128,256,0.1,0.0016908489238165506,4,192
164,0.8707889914512634,96,64,224,0.6,0.0006419017829690379,8,192
165,0.8707889914512634,32,32,160,0.4,0.0061670899356908475,15,192
166,0.8707447052001953,64,192,64,0.1,0.0010146511134512914,8,192
167,0.8707003593444824,96,256,224,0.4,0.003389964511372384,4,192
168,0.8707003593444824,256,192,160,0.30000000000000004,0.0013819732158568841,4,192
169,0.8706117272377014,32,160,256,0.5,0.0003994763254116624,8,192
170,0.8703900575637817,160,192,64,0.6,0.0004401273755211673,30,192
171,0.8703457713127136,256,96,64,0.4,0.0014195108563380763,30,192
172,0.8699468374252319,192,128,128,0.2,0.004871535026165283,15,192
173,0.869813859462738,224,32,224,0.4,0.002085785324577536,4,192
174,0.869813859462738,96,160,192,0.8,0.0005525349394079942,15,192
175,0.8696365356445312,32,256,192,0.1,0.00019833251293363902,15,192
176,0.8696365356445312,64,192,64,0.5,0.0013774307036805427,30,192
177,0.8694148659706116,192,256,96,0.2,0.0034156690043498196,4,192
178,0.8691046237945557,128,32,224,0.5,0.0034365682734906543,8,192
179,0.8690602779388428,192,160,64,0.2,0.0011884477201024625,4,192
180,0.8690159320831299,256,128,64,0.1,0.001324958424598742,4,192
181,0.8689272999763489,96,96,96,0.1,0.0019984695123353964,4,192
182,0.868882954120636,192,128,128,0.2,0.004871535026165283,30,192
183,0.868882954120636,96,32,160,0.2,0.000677305757021168,8,192
184,0.868705689907074,160,32,256,0.6,0.0001038449668029289,30,192
185,0.8685727119445801,64,64,160,0.8,0.0009389203815514113,15,192
186,0.8685727119445801,224,96,32,0.1,0.0006665906032514108,30,192
187,0.8685283660888672,256,192,128,0.6,0.0015477908172586749,8,192
188,0.8683953881263733,96,192,64,0.30000000000000004,0.00025045090539926347,15,192
189,0.8682624101638794,32,96,224,0.6,0.005267900351839842,8,192
190,0.8682624101638794,32,192,160,0.2,0.000909706183893464,4,192
191,0.8681737780570984,256,96,64,0.4,0.0014195108563380763,15,192
192,0.8681737780570984,256,32,96,0.2,0.00018029626415318732,30,192
193,0.8681737780570984,128,256,64,0.1,0.0011973702329803502,4,192
194,0.8681294322013855,32,64,192,0.4,0.00510495841814135,4,192
195,0.8679078221321106,128,128,64,0.30000000000000004,0.0003463248584557498,15,192
196,0.8672872185707092,160,256,32,0.30000000000000004,0.0005990969855590758,15,192
197,0.8672429323196411,128,224,128,0.5,0.0011646609309369775,4,192
198,0.8671542406082153,128,192,128,0.5,0.004733138904121268,30,192
199,0.8669769763946533,160,192,128,0.4,0.002912350224944571,4,192
200,0.8668439984321594,64,160,192,0.4,0.0007514264441058164,4,192
201,0.8667553067207336,160,32,224,0.2,0.004824642245001809,30,192
202,0.8667110204696655,128,128,160,0.7000000000000001,0.0004738824509790341,8,192
203,0.8666666746139526,160,64,224,0.30000000000000004,0.00012740002244866934,15,192
204,0.8666666746139526,160,32,224,0.2,0.004824642245001809,15,192
205,0.8665780425071716,256,192,192,0.5,0.0027122255603887007,4,192
206,0.866356372833252,96,224,224,0.8,0.0005076349956733739,8,192
207,0.8662233948707581,64,256,64,0.30000000000000004,0.0026128349026141658,4,192
208,0.8662233948707581,224,32,224,0.5,0.0011397819243873977,4,192
209,0.8659574389457703,128,32,224,0.2,0.001226397668745472,4,192
210,0.8659130930900574,224,224,224,0.9,0.00014757470647219656,30,192
211,0.8651595711708069,128,192,224,0.9,0.0005307817121308693,15,192
212,0.865115225315094,160,160,224,0.7000000000000001,0.001785168351868979,4,192
213,0.8649822473526001,128,32,224,0.5,0.0034365682734906543,4,192
214,0.864937961101532,160,32,192,0.1,0.0005427374556420605,8,192
215,0.8648936152458191,128,256,128,0.8,0.0017790490616676903,15,192
216,0.8647162914276123,256,256,128,0.6,0.0016255447085378528,4,192
217,0.8641400933265686,64,96,224,0.1,0.002032329354881733,2,192
218,0.8641400933265686,160,160,192,0.2,0.00042971886667723735,4,192
219,0.8639627695083618,96,256,128,0.1,0.0004911396419742697,4,192
220,0.8638741374015808,224,32,64,0.5,0.0010438306464659397,15,192
221,0.8635638356208801,128,192,32,0.1,0.0026206728321924964,8,192
222,0.8634752035140991,256,192,224,0.7000000000000001,0.0016322487249990423,4,192
223,0.8633422255516052,256,32,224,0.4,0.0009708598101065276,4,192
224,0.8632978796958923,160,32,128,0.1,0.0002354738695108064,15,192
225,0.8632092475891113,256,96,64,0.4,0.0014195108563380763,8,192
226,0.8629875779151917,64,192,64,0.1,0.0010146511134512914,4,192
227,0.8628545999526978,32,32,256,0.5,0.0047644674312897215,4,192
228,0.8628102540969849,64,160,224,0.1,0.0018151801415464167,2,192
229,0.862677276134491,128,192,32,0.1,0.0026206728321924964,15,192
230,0.8622340559959412,96,256,224,0.4,0.003389964511372384,2,192
231,0.8621453642845154,256,192,192,0.6,0.0024305409582891496,4,192
232,0.8620123863220215,256,192,160,0.30000000000000004,0.0013819732158568841,2,192
233,0.8618351221084595,96,64,224,0.4,0.0006297302598860612,4,192
234,0.8615248203277588,64,224,224,0.7000000000000001,0.0009054646342198436,4,192
235,0.8609929084777832,32,96,224,0.6,0.005267900351839842,4,192
236,0.8609485626220703,96,192,192,0.6,0.0004906680052232292,4,192
237,0.8607712984085083,64,128,160,0.8,0.003058416102128597,15,192
238,0.8606383204460144,96,256,160,0.7000000000000001,0.00120643610854765,4,192
239,0.8605053424835205,224,64,96,0.1,0.00030630736144445577,8,192
240,0.8602836728096008,128,160,96,0.2,0.0006047021515893356,4,192
241,0.8601064085960388,64,160,64,0.6,0.0014873230425790722,8,192
242,0.860017716884613,160,64,96,0.5,0.005347081268660574,15,192
243,0.8597074747085571,32,64,192,0.4,0.00510495841814135,2,192
244,0.8596187829971313,160,192,128,0.4,0.002912350224944571,2,192
245,0.8595744967460632,96,192,256,0.4,0.0009265280882236007,2,192
246,0.8591312170028687,32,256,160,0.1,0.002956233014862521,2,192
247,0.8590868711471558,64,128,160,0.8,0.003058416102128597,8,192
248,0.8590425252914429,128,128,224,0.7000000000000001,0.0030561083708021473,4,192
