,trial_id,mean_val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,batch_size
0,0038,0.8877659440040588,128,160,256,0.7000000000000001,0.000593563283856663,64
1,0246,0.8861702084541321,128,256,224,0.6,0.0002574849585348219,64
2,0153,0.8858156204223633,256,128,256,0.5,0.0002920381248581229,64
3,0152,0.8857269287109375,256,128,256,0.5,0.0002920381248581229,64
4,0245,0.8855939507484436,256,224,256,0.7000000000000001,0.0004910533133090028,64
5,0429,0.8852837085723877,64,224,224,0.7000000000000001,0.00039890781256546396,64
6,0035,0.8845301270484924,128,160,256,0.7000000000000001,0.000593563283856663,64
7,0130,0.8843528628349304,224,160,224,0.6,0.0006681982468647389,64
8,0127,0.8840869069099426,224,160,224,0.6,0.0006681982468647389,64
9,0167,0.8840869069099426,64,224,256,0.5,0.0006644010668800896,64
10,0243,0.8839095830917358,256,224,256,0.7000000000000001,0.0004910533133090028,64
11,0061,0.8836879730224609,256,224,224,0.4,0.00014741303738729527,64
12,0359,0.8834663033485413,64,224,224,0.8,0.0004605666456567159,64
13,0427,0.8832003474235535,64,224,224,0.7000000000000001,0.00039890781256546396,64
14,0163,0.8829343914985657,64,224,256,0.5,0.0006644010668800896,64
15,0039,0.8828900456428528,160,64,192,0.4,0.0004752827492128928,64
16,0060,0.8827127814292908,256,224,224,0.4,0.00014741303738729527,64
17,0242,0.8826684355735779,128,256,224,0.6,0.0002574849585348219,64
18,0036,0.8825798034667969,160,64,192,0.4,0.0004752827492128928,64
19,0083,0.8824024796485901,96,256,256,0.4,0.00013612460334701279,64
20,0274,0.8819149136543274,160,160,192,0.5,0.00022960488186402956,64
21,0457,0.8819149136543274,32,192,160,0.7000000000000001,0.00026730928073582014,64
22,0124,0.8816046118736267,224,160,224,0.6,0.0006681982468647389,64
23,0364,0.8816046118736267,192,192,192,0.7000000000000001,0.000989217786254881,64
24,0222,0.8815602660179138,96,192,160,0.5,0.00048063806000195726,64
25,0157,0.8813386559486389,64,224,256,0.5,0.0006644010668800896,64
26,0273,0.8813386559486389,128,224,128,0.5,0.0006902324455230358,64
27,0259,0.8808953762054443,256,128,192,0.4,0.0007784635441963913,64
28,0356,0.8807623982429504,64,224,224,0.8,0.0004605666456567159,64
29,0455,0.8804078102111816,32,32,192,0.5,0.0010652263558056446,64
30,0219,0.8803634643554688,96,192,160,0.5,0.00048063806000195726,64
31,0180,0.8803191781044006,192,32,256,0.8,0.0002711959087244431,64
32,0340,0.8802304863929749,160,256,224,0.30000000000000004,0.0007514186698392906,64
33,0078,0.8800531625747681,96,256,256,0.4,0.00013612460334701279,64
34,0122,0.8800531625747681,96,256,256,0.2,0.0004183439692134756,64
35,0175,0.8800531625747681,128,224,224,0.1,0.0004227441785243345,64
36,0406,0.8800531625747681,128,256,256,0.6,0.0018516864311851355,64
37,0255,0.8799645304679871,256,128,192,0.4,0.0007784635441963913,64
38,0034,0.8799201846122742,128,160,256,0.7000000000000001,0.000593563283856663,64
39,0179,0.8799201846122742,160,32,224,0.5,0.0009052494618776521,64
40,0420,0.879875898361206,256,192,256,0.2,0.0004900688590401333,64
41,0253,0.8797872066497803,256,128,192,0.4,0.0007784635441963913,64
42,0337,0.8797429203987122,192,96,160,0.5,0.000978041751919679,64
43,0426,0.8797429203987122,256,192,256,0.2,0.0004900688590401333,64
44,0244,0.8796985745429993,128,224,160,0.4,0.00014441230321073488,64
45,0144,0.8794326186180115,128,128,256,0.2,0.0012971148798505347,64
46,0403,0.8794326186180115,128,256,256,0.6,0.0018516864311851355,64
47,0347,0.8793882727622986,160,256,224,0.30000000000000004,0.0007514186698392906,64
48,0071,0.8793439865112305,128,96,224,0.5,0.0021104967409522946,64
49,0076,0.8792996406555176,64,128,128,0.2,0.00036548486807830245,64
50,0154,0.8792552947998047,128,192,192,0.5,0.0017199099695109801,64
51,0264,0.8791666626930237,160,224,224,0.30000000000000004,0.0011890424459478066,64
52,0128,0.8791223168373108,96,256,256,0.2,0.0004183439692134756,64
53,0221,0.8790780305862427,160,32,224,0.30000000000000004,0.0006211765375628594,64
54,0077,0.8790336847305298,128,256,160,0.1,0.0006282249171411533,64
55,0131,0.8789893388748169,96,256,256,0.2,0.0004183439692134756,64
56,0215,0.878856360912323,96,192,160,0.5,0.00048063806000195726,64
57,0151,0.8788120746612549,128,192,192,0.5,0.0017199099695109801,64
58,0335,0.8786347508430481,192,96,160,0.5,0.000978041751919679,64
59,0430,0.8786347508430481,256,192,256,0.2,0.0004900688590401333,64
60,0150,0.8784574270248413,128,128,256,0.2,0.0012971148798505347,64
61,0031,0.8784131407737732,160,64,192,0.4,0.0004752827492128928,64
62,0223,0.8783687949180603,160,32,224,0.30000000000000004,0.0006211765375628594,64
63,0146,0.8783244490623474,128,192,192,0.5,0.0017199099695109801,64
64,0147,0.8783244490623474,256,128,256,0.5,0.0002920381248581229,64
65,0336,0.8783244490623474,128,32,256,0.6,0.0015179129475516278,64
66,0239,0.8782801628112793,128,256,224,0.6,0.0002574849585348219,64
67,0405,0.8782358169555664,128,128,160,0.2,0.00016468966822474475,64
68,0341,0.8781914710998535,192,224,192,0.1,0.0004957077012922462,64
69,0407,0.8781914710998535,128,128,160,0.2,0.00016468966822474475,64
70,0236,0.8779698610305786,256,224,256,0.7000000000000001,0.0004910533133090028,64
71,0306,0.8779698610305786,192,96,256,0.30000000000000004,0.0008418115733884539,64
72,0311,0.8779255151748657,192,96,256,0.30000000000000004,0.0008418115733884539,64
73,0431,0.8779255151748657,32,128,160,0.2,0.0013917854917016644,64
74,0062,0.8778812289237976,160,96,128,0.4,0.001601227482635775,64
75,0173,0.8778812289237976,128,224,224,0.1,0.0004227441785243345,64
76,0313,0.8778368830680847,64,224,160,0.1,0.00032454347774156717,64
77,0037,0.8777925372123718,160,128,224,0.2,0.0011842572503478156,64
78,0174,0.8775709271430969,224,160,256,0.1,0.0002665659274706497,64
79,0073,0.877437949180603,64,128,128,0.2,0.00036548486807830245,64
80,0183,0.877437949180603,128,32,160,0.4,0.00034353533937987133,64
81,0256,0.877349317073822,192,32,256,0.2,0.0007845101468806086,64
82,0214,0.8773049712181091,96,256,128,0.2,0.000884228915459444,64
83,0268,0.8771719932556152,96,32,96,0.30000000000000004,0.0005182189071302866,64
84,0260,0.8770833611488342,192,32,256,0.2,0.0007845101468806086,64
85,0338,0.8770833611488342,128,32,256,0.6,0.0015179129475516278,64
86,0129,0.8770390152931213,32,64,160,0.4,0.0014281595359831628,64
87,0314,0.8770390152931213,192,96,256,0.30000000000000004,0.0008418115733884539,64
88,0351,0.8770390152931213,160,256,224,0.30000000000000004,0.0007514186698392906,64
89,0058,0.8769503831863403,160,96,128,0.4,0.001601227482635775,64
90,0267,0.8769060373306274,160,224,224,0.30000000000000004,0.0011890424459478066,64
91,0169,0.8765957355499268,128,128,192,0.1,0.00013992090204543886,64
92,0176,0.8765513896942139,224,160,256,0.1,0.0002665659274706497,64
93,0446,0.8765513896942139,192,96,64,0.2,0.0003561970496462242,64
94,0328,0.8765071034431458,224,128,224,0.2,0.001038536674208187,64
95,0308,0.8764627575874329,224,160,160,0.1,0.0009711569010515096,64
96,0408,0.8764627575874329,256,192,256,0.2,0.0004900688590401333,64
97,0126,0.87641841173172,32,64,160,0.4,0.0014281595359831628,64
98,0220,0.8763741254806519,96,256,128,0.2,0.000884228915459444,64
99,0309,0.876329779624939,64,224,160,0.1,0.00032454347774156717,64
100,0030,0.8762854337692261,160,128,224,0.2,0.0011842572503478156,64
101,0258,0.8762854337692261,256,64,96,0.30000000000000004,0.000508254369808113,64
102,0398,0.8762854337692261,128,256,256,0.6,0.0018516864311851355,64
103,0315,0.8761968016624451,64,224,160,0.1,0.00032454347774156717,64
104,0452,0.8761081695556641,160,32,256,0.1,0.00017768218966871232,64
105,0334,0.8760638236999512,224,128,224,0.2,0.001038536674208187,64
106,0084,0.8759751915931702,128,256,160,0.1,0.0006282249171411533,64
107,0329,0.8758864998817444,192,96,160,0.5,0.000978041751919679,64
108,0297,0.8757092356681824,192,96,256,0.30000000000000004,0.0008418115733884539,64
109,0075,0.8756205439567566,128,96,224,0.5,0.0021104967409522946,64
110,0177,0.8756205439567566,128,128,192,0.1,0.00013992090204543886,64
111,0216,0.8755762577056885,160,32,224,0.30000000000000004,0.0006211765375628594,64
112,0320,0.8755762577056885,224,128,224,0.2,0.001038536674208187,64
113,0059,0.8754432797431946,96,224,128,0.4,0.00222222746808837,64
114,0404,0.8754432797431946,224,96,128,0.1,0.0004884141846074612,64
115,0065,0.8753545880317688,128,96,224,0.5,0.0021104967409522946,64
116,0399,0.8753545880317688,224,96,128,0.1,0.0004884141846074612,64
117,0182,0.8753103017807007,64,192,64,0.4,0.00015140958403056648,64
118,0451,0.8753103017807007,192,96,64,0.2,0.0003561970496462242,64
119,0072,0.875088632106781,64,128,256,0.4,0.0028902723757567583,64
120,0125,0.8750443458557129,192,128,128,0.5,0.0010472536977192324,64
121,0204,0.8749556541442871,96,256,128,0.2,0.000884228915459444,64
122,0307,0.8749556541442871,160,192,224,0.1,0.0012584339358744161,64
123,0360,0.8749556541442871,160,32,160,0.1,0.0002900336707812552,64
124,0440,0.874911367893219,160,96,256,0.2,0.0015393725858397454,64
125,0053,0.8748670220375061,160,96,128,0.4,0.001601227482635775,64
126,0218,0.8748226761817932,64,128,192,0.1,0.00032837213634908643,64
127,0348,0.8747340440750122,192,224,192,0.1,0.0004957077012922462,64
128,0421,0.8747340440750122,64,224,224,0.7000000000000001,0.00039890781256546396,64
129,0352,0.8746010661125183,192,224,192,0.1,0.0004957077012922462,64
130,0064,0.8745567202568054,64,128,256,0.4,0.0028902723757567583,64
131,0135,0.8745124340057373,128,128,256,0.2,0.0012971148798505347,64
132,0266,0.8745124340057373,96,32,96,0.30000000000000004,0.0005182189071302866,64
133,0296,0.8745124340057373,160,192,224,0.1,0.0012584339358744161,64
134,0437,0.8744680881500244,160,96,256,0.2,0.0015393725858397454,64
135,0443,0.8744680881500244,160,96,256,0.2,0.0015393725858397454,64
136,0052,0.8743351101875305,96,224,128,0.4,0.00222222746808837,64
137,0353,0.8743351101875305,160,32,160,0.1,0.0002900336707812552,64
138,0054,0.8742464780807495,256,224,224,0.4,0.00014741303738729527,64
139,0444,0.8742464780807495,32,128,160,0.2,0.0013917854917016644,64
140,0439,0.8742021322250366,32,128,160,0.2,0.0013917854917016644,64
141,0270,0.8741577863693237,256,128,160,0.2,0.0020634471555626525,64
142,0055,0.8740691542625427,256,224,256,0.5,0.0001438621941893891,64
143,0248,0.8740248084068298,192,32,256,0.2,0.0007845101468806086,64
144,0254,0.8740248084068298,32,256,128,0.1,0.0005110140569138342,64
145,0257,0.8740248084068298,32,256,128,0.1,0.0005110140569138342,64
146,0447,0.8739361763000488,160,32,256,0.1,0.00017768218966871232,64
147,0032,0.8738475441932678,192,224,96,0.2,0.0011628120158793586,64
148,0168,0.8738475441932678,64,160,192,0.7000000000000001,0.002555813499071932,64
149,0145,0.8738031983375549,256,128,128,0.2,0.001719120591054936,64
150,0330,0.8734486103057861,128,32,256,0.6,0.0015179129475516278,64
151,0089,0.8733599185943604,160,160,128,0.4,0.0022339176031524674,64
152,0033,0.8731383085250854,224,128,224,0.30000000000000004,0.0028389281539774732,64
153,0113,0.8730939626693726,96,256,256,0.2,0.0004183439692134756,64
154,0361,0.8730496168136597,96,96,64,0.4,0.0015209460123717445,64
155,0123,0.8729166388511658,160,224,96,0.1,0.0013745762441106895,64
156,0085,0.8728723526000977,128,160,64,0.2,0.0013364766389842525,64
157,0312,0.8727836608886719,224,160,160,0.1,0.0009711569010515096,64
158,0449,0.8727393746376038,256,128,192,0.1,0.0019513235178244249,64
159,0066,0.8726063966751099,64,128,128,0.2,0.00036548486807830245,64
160,0240,0.872562050819397,128,224,160,0.4,0.00014441230321073488,64
161,0074,0.872473418712616,96,256,64,0.30000000000000004,0.0009905604378710265,64
162,0112,0.8724290728569031,160,224,96,0.1,0.0013745762441106895,64
163,0298,0.8722960948944092,224,160,160,0.1,0.0009711569010515096,64
164,0367,0.8722960948944092,192,128,64,0.2,0.0018358362944139197,64
165,0456,0.8722517490386963,96,256,64,0.6,0.00022711128349401242,64
166,0136,0.8722074627876282,256,128,128,0.2,0.001719120591054936,64
167,0237,0.8721631169319153,256,32,256,0.1,0.001526142678547701,64
168,0020,0.8721187710762024,160,128,224,0.2,0.0011842572503478156,64
169,0165,0.8719415068626404,64,160,192,0.7000000000000001,0.002555813499071932,64
170,0116,0.8718528151512146,224,160,224,0.6,0.0006681982468647389,64
171,0048,0.8717641830444336,96,224,128,0.4,0.00222222746808837,64
172,0217,0.8717198371887207,64,64,128,0.1,0.0015929086245058178,64
173,0140,0.8716312050819397,128,192,192,0.5,0.0017199099695109801,64
174,0331,0.8714982271194458,160,224,96,0.5,0.0003498923554592848,64
175,0090,0.8714095950126648,96,160,96,0.30000000000000004,0.0028334346754697263,64
176,0022,0.871143639087677,160,64,192,0.4,0.0004752827492128928,64
177,0401,0.8709663152694702,128,128,160,0.2,0.00016468966822474475,64
